"candidato_id","nome","nome_urna","partido_sigla"
210000611367,"JOSE SIDNEY NUNES DE ALMEIDA","ZÉ NUNES","PT"
210000606452,"MIGUEL SOLDATELLI ROSSETTO","MIGUEL ROSSETTO","PT"
210000611386,"DENISE DA SILVA PESSÔA","DENISE PESSÔA","PT"
210000611377,"TARCÍSIO JOÃO ZIMMERMANN","TARCÍSIO ZIMMERMANN","PT"
210000611344,"GAUDÊNCIO CARDOSO FIDELIS","GAUDÊNCIO FIDELIS","PT"
210000606445,"PAULO RENATO PAIM","PAULO PAIM","PT"
210000611337,"RODRIGO MOREIRA BELTRÃO","RODRIGO BELTRÃO","PT"
210000611343,"ELVINO JOSÉ BOHN GASS","BOHN GASS","PT"
210000611346,"MARIA DO ROSÁRIO NUNES","MARIA DO ROSÁRIO","PT"
210000611366,"JEFERSON LEON MACHADO DA SILVA","JEFERSON CARECA","PT"
210000628229,"REGINETE SOUZA BISPO","REGINETE BISPO","PT"
210000611373,"HENRIQUE FONTANA JÚNIOR","HENRIQUE FONTANA","PT"
210000611357,"SANDRO CISILOTTO GARDA","SANDRO CISILOTTO GARDA","PT"
210000606447,"CLEONICE FABIANE BACK","CLEONICE BACK","PT"
240000624379,"NILSON JOSE DE SOUSA","NILSON SOUSA","PT"
240000624334,"ELENIRA OLIVEIRA VILELA","ELENIRA ","PT"
240000624343,"CLAUDEMIR DA ROSA","CLAUDEMIR DA ROSA","PT"
240000624347,"MANOEL FRANCISCO BENTO","BENTO","PT"
240000624350,"DANIEL FERREIRA","DAN FERREIRA","PT"
240000624354,"JOÃO JOSÉ DOS SANTOS","JOÃO JOSÉ ","PT"
240000624370,"CASIMIRO KONKEL","CASIMIRO KONKEL","PT"
240000624359,"MARILAINE CAMARA DE CAMARA","MARI CÂMARA","PT"
240000624367,"ARLETE DA SILVA","ARLETE CANARINHA","PT"
240000624344,"LÉDIO ROSA DE ANDRADE","LÉDIO ROSA","PT"
240000624365,"ADRIANO PEREIRA","ADRIANO PEREIRA","PT"
240000624376,"SIDINEZ FURLAN","FURLAN","PT"
240000624358,"LEONARDO PAVANELLO JUNIOR","LÉO PAVANELLO","PT"
240000624336,"DÉCIO NERY DE LIMA","DÉCIO LIMA","PT"
240000624349,"MARILUCI DESCHAMPS ROSA","MARILUCI","PT"
240000629544,"IVANA LAÍS DA CONCEIÇÃO","IVANA LAÍS","PT"
240000624332,"ANA PAULA DE SOUZA LIMA","ANA PAULA LIMA","PT"
240000624371,"FABIANO DA LUZ","FABIANO DA LUZ","PT"
240000624337,"CLAUDIO ANTONIO VIGNATTI","VIGNATTI","PT"
240000624375,"NEODI SARETTA","NEODI SARETTA","PT"
240000624374,"MURILO CORDEIRO","MURILO CORDEIRO","PT"
240000624352," SAYONARA DE ARAUJO PESSOA","SAYONARA","PT"
240000624357,"LAURO JOSÉ MARQUES NOGUEIRA","DR. LAURO NOGUEIRA","PT"
240000624362,"PEDRO CELSO ZUCHI","CELSO ZUCHI","PT"
240000624377,"WANDERLEI MONTEIRO DE SOUZA","WANDERLEI MONTEIRO","PT"
240000624351,"JOICE MAIRA ANDREOLA KRIEGER","JOICE KRIEGER","PT"
240000624339,"IDELI SALVATTI","IDELI SALVATTI","PT"
240000624346,"VANIO DOS SANTOS","VANIO DOS SANTOS","PT"
240000624366,"ANGELO ZUNINO AZAMBUJA","ZUNINO","PT"
240000624380,"PAMELA DA FONSECA PEREIRA","PAMELA FONSECA","PT"
240000624356,"JUMERI ZANETTI","JUMERI ZANETTI","PT"
240000624341,"CÉLIO ALVES ELIAS","CÉLIO ELIAS","PT"
240000624361,"PEDRO BALDISSERA","PADRE PEDRO","PT"
240000624373,"LUCIANE MARIA CARMINATTI","LUCIANE CARMINATTI","PT"
240000624348,"DERCI PASQUALOTTO","DERCI PASQUALOTTO","PT"
240000624333,"DIRCEU LUIZ DRESCH","DIRCEU DRESCH","PT"
240000624364,"ADRIANO DE MARTINI","ADRIANINHO","PT"
240000624368,"CARLA SIMARA LUCIANA DA SILVA SALASARIO AYRES","CARLA AYRES","PT"
240000624369,"CARLITO MERSS","CARLITO MERSS","PT"
240000624338,"LINO FERNANDO BRAGANÇA PERES","LINO PERES","PT"
240000624353,"AURORA ANTUNES COELHO","AURORA COELHO","PT"
240000624378,"JEAN PIER XAVIER DE LIZ","JEAN DE LIZ","PT"
240000624360,"PAULO ROBERTO ECCEL","PAULO ECCEL","PT"
240000629543,"RICARDO PELEGRINELLO","RICARDO PELEGRINELLO","PT"
240000624363,"RUBENS BORCHARDT","RUBÃO (RUBENS BORCHARDT)","PT"
240000624372,"JOSÉ AMARILDO FARIAS","AMARILDO FARIAS","PT"
240000624355,"JOÃO OLAVIO FALCHETTI","OLAVIO FALCHETTI","PT"
240000624340,"ALCIMAR DE OLIVEIRA","KIKO","PT"
240000624345,"IRIO CORRÊA","IRIO CORRÊA","PT"
240000624335,"MARTA VANELLI","MARTA VANELLI","PT"
240000624342,"PEDRO FRANCISCO UCZAI","PROFESSOR PEDRO UCZAI","PT"
260000623630,"ANTONIO MARCOS FERREIRA DOS ANJOS","MARQUINHOS PROPRIÁ","PT"
260000623574,"ELIANE AQUINO CUSTODIO","ELIANE AQUINO","PT"
260000623623,"ADALBERTO MENDES NETO","PROFESSOR ADALBERTO","PT"
260000623632,"FRANCISCO GUALBERTO DA ROCHA","FRANCISCO GUALBERTO","PT"
260000623620,"ANGELA MARIA DE MELO","PROFESSORA ÂNGELA","PT"
260000623627,"MARIA DAS DORES SANTOS","PROFESSORA LILI","PT"
260000623626,"ESMERALDO LEAL DOS SANTOS","ESMERALDO LEAL","PT"
260000623633,"JOELITON DOS SANTOS FEITOSA","JOELITON FEITOSA","PT"
260000623617,"ROGERIO CARVALHO SANTOS","ROGERIO CARVALHO SANTOS","PT"
260000623634,"JOSE CLAUDIO SILVA BARRETO","CLÁUDIO CADUCHA","PT"
260000623631,"CARLOS ROBERTO LEAL DE MENEZES","GALEGO DA BURRA","PT"
260000623628,"MARIA TAIRES DOS SANTOS","TAÍRES","PT"
260000623635,"JOSE IRAN BARBOSA FILHO","IRAN BARBOSA","PT"
260000623629,"MARIANE BATISTA SANTOS","MARIANE LEITE","PT"
260000623622,"MARCIO COSTA MACÊDO","MARCIO MACÊDO","PT"
260000623624,"ADRIAN TAYSLANIA BRITO DOS SANTOS","ADRIAN TAYSLANIA","PT"
260000623636,"SEBASTIAO TEIXEIRA ALEIXO","SEBASTIAO ALEIXO","PT"
260000623621,"JOAO SOMARIVA DANIEL","JOAO DANIEL","PT"
250000623948,"LUIZ ROQUE EIGLMEIER","PROF. LUIZ ROQUE","PT"
250000628952,"JUCIMÁRIO GALDINO BARBOSA","BIBI PARELHEIROS","PT"
250000624042,"NOEMIA BENTO DE OLIVEIRA","NOEMIA OLIVEIRA","PT"
250000623892,"ALEXANDRE ROCHA SANTOS PADILHA","ALEXANDRE PADILHA","PT"
250000623991,"ABDAEL AMBRUSTER","BIDA","PT"
250000623973,"CLAUDIO COSTA SANTOS","PROFESSOR CLAUDIO COSTA","PT"
250000623965,"VALDOMIRO DA PURIFICAÇÃO OLIVEIRA","MIRO PURIFICAÇÃO","PT"
250000624037,"MARIA IZABEL AZEVEDO NORONHA","PROFESSORA BEBEL","PT"
250000624015,"GARRY DERALUS","GARRY","PT"
250000623950,"MARCOS OLIVIO CONCEIÇÃO","MARQUINHOS OLIVIO","PT"
250000623936,"EDIO LOPES DOS SANTOS","EDIO LOPES","PT"
250000623997,"DENISE APARECIDA JANUÁRIA DE ASSUNÇÃO","DENISE ASSUNÇÃO","PT"
250000623999,"JORGE DO CARMO SILVA","DR. JORGE DO CARMO","PT"
250000624027,"LUIZ CLAUDIO MARCOLINO","LUIZ CLAUDIO MARCOLINO","PT"
250000623954,"MARILANDIA FRAZÃO DE ESPINOSA","PROF.. MARILANDIA FRAZAO","PT"
250000623949,"MARCIO POCHMANN","MARCIO POCHMANN","PT"
250000623885,"ANA MERCES BAHIA BOCK","ANA BOCK","PT"
250000623937,"EDNA DA SILVA DELLA NINA","EDNA DELLA NINA","PT"
250000623902,"EDSON DA PAZ","EDSON DA PAZ CANTOR CADEIRANTE","PT"
250000623947,"JOSÉ REINALDO PEREIRA","REINALDO","PT"
250000624064,"WANDA DE OLIVEIRA FERREIRA","IYA WANDA","PT"
250000623901,"CHEILA MARIA SUBENKO OLALLA","CHEILA OLALLA","PT"
250000624006,"EDUARDO DIAS DA CUNHA","PROFESSOR EDUARDO DIAS","PT"
250000623927,"ALENCAR SANTANA BRAGA","ALENCAR SANTANA","PT"
250000624019,"HERIVELTO DOS SANTOS MORAES","HERIVELTO VELA","PT"
250000623988,"ANTONIO AUGUSTO PORTO","PORTO","PT"
250000624032,"MANOEL LUÍZ DA SILVA","BOKINHA DO MARINGÁ","PT"
250000624035,"MARCIA APARECIDA OVEJANEDA LIA","MARCIA LIA","PT"
250000623925,"VICENTE PAULO DA SILVA","VICENTINHO","PT"
250000628954,"DAVID JOSÉ FELICIANO","DAVID PADAK FELICIANO","PT"
250000624065,"CARLOS ALBERTO PLETZ NEDER","CARLOS NEDER","PT"
250000623964,"SANDRA APARECIDA PEREIRA","PROF. SANDRA CANTII","PT"
250000624009,"EMIDIO PEREIRA DE SOUZA","EMIDIO DE SOUZA","PT"
250000623929,"ALFREDO ALVES CAVALCANTE","ALFREDINHO","PT"
250000623922,"SETIMA MARIA VIEIRA DE ARAUJO","SETIMA ARAUJO","PT"
250000623952,"MARIANA CERGOLI JANEIRO","MARIANA JANEIRO","PT"
250000624054,"RENATO SIMOES","RENATO SIMOES","PT"
250000624005,"EDSON PEREIRA CAMPOS","EDSON CAMPOS","PT"
250000623957,"MARIO YUKIYASU TERUYA","PROF. MARIO TERUYA","PT"
250000624062,"VERA LÚCIA RODRIGUES DE FARIA","VERA FARIA","PT"
250000623961,"REGINALDO CAMILO DOS SANTOS","ZEZINHO","PT"
250000623934,"CICERA MARIA DA CONCEIÇÃO","CICERA MARIA","PT"
250000623982,"ALEXANDRE BREVIGLIERI ALVES CASTILHO","ALEXANDRE CASTILHO","PT"
250000624008,"ELISABETH SAHÃO","BETH SAHÃO","PT"
250000624063,"WAGNER OCIMAR BALIEIRO","WAGNER BALIEIRO","PT"
250000623917,"MARILIA ELENA DA SILVA RIBEIRO","MARILIA RIBEIRO","PT"
250000624012,"EUGENIO SAID","EUGENIO SAID","PT"
250000624048,"PAULO ROBERTO FIORILO","PAULO FIORILO","PT"
250000623899,"CARLOS EDUARDO GABAS","CARLOS GABAS","PT"
250000624036,"MARIA DA PENHA SOUZA","MARIAH SOUZA","PT"
250000623994,"CLAUDIO MARQUES DA SILVA","CLÁUDIO MARQUES","PT"
250000624069,"PAULO ISOLDI MARCOS DOS SANTOS","PAULO ISOLDI MARCOS SANTOS","PT"
250000624066,"CELIO DE SOUZA","CELIO DE SOUZA","PT"
250000623958,"NILTO IGNACIO TATTO","NILTO TATTO","PT"
250000623983,"ALOISIO GAMA DE SANTANA","ALOISIO GAMA","PT"
250000623884,"LUIZ MARINHO","LUIZ MARINHO","PT"
250000623984,"ANA LIDIA DE OLIVEIRA AGUIAR","ANA LIDIA","PT"
250000624385,"MARIA IZABEL BEZERRA DE SÁ","BEL SÁ","PT"
250000623921,"RINALDO LUIZ WOLF","RINALDO WOLF","PT"
250000624052,"RENATO BISPO CAROBA","RENATO CAROBA","PT"
250000624050,"PEDRO TOURINHO DE SIQUEIRA","PEDRO TOURINHO","PT"
250000623923,"STELA REGINA DALECIO","STELA DALECIO","PT"
250000624058,"SERGIO RIBEIRO SILVA","SERGIO RIBEIRO","PT"
250000624056,"ROBERTO SAMPAIO GÂNDARA JÚNIOR","ROBERTO GÂNDARA","PT"
250000623986,"ANDRÉ LUIZ COSTA DE OLIVEIRA","ANDRÉ DO POVO","PT"
250000624022,"JOSE SIQUEIRA DE FARIA","FARIA","PT"
250000624021,"JOSE AMERICO ASCENCIO DIAS","JOSE AMERICO","PT"
250000624011,"ENIO FRANCISCO TATTO","ENIO TATTO","PT"
250000623967,"WILSON NUNES CERQUEIRA","WILSON CERQUEIRA","PT"
250000623938,"GABRIELA EVANGELISTA ARANTES DA SILVA","GABRIELA ARANTES","PT"
250000623963,"RONALDO JOSE LACERDA","RONALDO LACERDA","PT"
250000623974,"SIMÃO PEDRO CHIOVETTI","SIMÃO PEDRO","PT"
250000623987,"ANGELA CAMARGO SPINELI","ANGELA SPINELI","PT"
250000623916,"MARIA APARECIDA MARQUES DE SIMONI","MARIA DE SIMONI","PT"
250000623970,"SÔNIA MARIA ALMEIDA PIRES DE MELLO DOIN","SÔNIA DOIN","PT"
250000623945,"JOSE MENTOR GUILHERME DE MELLO NETTO","JOSE MENTOR","PT"
250000623887,"EDUARDO MATARAZZO SUPLICY","EDUARDO SUPLICY","PT"
250000623909,"IZÍDIO DE BRITO CORREIA","IZÍDIO","PT"
250000623941,"IVANIO BATISTA DA SILVA","IVANIO BATISTA DA SILVA","PT"
250000623918,"MICHELLE MARIA DOS SANTOS SALAZAR","MICHELLE DA COMUNIDADE","PT"
250000624033,"MARCELO PEDROSO DE OLIVEIRA","MARCELO PEDROSO","PT"
250000623979,"ALESSANDRA TRINDADE SHIMOMOTO","ALESSANDRA SHIMOMOTO","PT"
250000623946,"JOSÉ BARBOSA DOS SANTOS SILVA","BARBOSA JUNIOR","PT"
250000624003,"EDMILSON SOUZA SANTOS","EDMILSON","PT"
250000624067,"SIDNEI LUIZ MENESES ROSA","SIDNEI ROSA","PT"
250000623886,"JILMAR AUGUSTINHO TATTO","JILMAR TATTO","PT"
250000623992,"CLAUDILSON LEITE PEREIRA","CLAUDILSON PEZÃO","PT"
250000623951,"MARIA ROSA PEREIRA OLIVEIRA","ROSA OLIVEIRA","PT"
250000623928,"ALEX OLIVEIRA DA SILVA","ALEX ALLOS","PT"
250000623953,"MARIANA ROSSETO SANTOS","PROFESSORA MARIANA","PT"
250000623980,"ALESSANDRO CEZAR ARAUJO AZEVEDO","ALE AZEVEDO, O PALHAÇO CHARLES","PT"
250000623975,"ADELIA OLIVEIRA DE FARIAS","ADELIA","PT"
250000623905,"ELAINE CRISTINA LOPES TERRON","PROF. ELAINE TERRON","PT"
250000623893,"ANA LUCIA LIPPAUS PERUGINI","ANA PERUGINI","PT"
250000623911,"JULIANA CARDOSO","JULIANA CARDOSO","PT"
250000623891,"SILVANA DONATTI","SILVANA DONATTI","PT"
250000623942,"JOSE ANTONIO DO CARMO CRUZ","JOSÉ ANTONIO","PT"
250000623924,"TELMA SANDRA AUGUSTO DE SOUZA","TELMA DE SOUZA","PT"
250000623895,"BRUNO RAMOS DA SILVA","BRUNO RAMOS","PT"
250000624013,"FABIANO GREGÓRIO","FABIANO GREGORIO","PT"
250000623993,"CLAUDIO APARECIDO DA SILVA","PRETO CLAUDINHO","PT"
250000623900,"CARLOS JANUÁRIO","CARLOS JANUÁRIO","PT"
250000624055,"ROBERTA MOREIRA LUCHSINGER","ROBERTA LUCHSINGER","PT"
250000623926,"ADMILSON LUCIO OLIVEIRA","ADMILSON","PT"
250000624017,"GERSON LUIS BITTENCOURT","GERSON BITTENCOURT","PT"
250000623955,"MARINALVA GONÇALVES DE BRITO","MARINALVA BRITO","PT"
250000624002,"EDIVALDO DE OLIVEIRA LIMA","EDDY LIMA SHOW","PT"
250000624057,"ROSA MARIA CHIQUETTO","ROSA CHIQUETTO","PT"
250000624014,"FERNANDA APARECIDA DOS SANTOS","FERNANDA SANTOS","PT"
250000624040,"MIRLEI ANTONIO CASALE","PROF. MIRLEI ANTONIO CASALE","PT"
250000624007,"ELENITA DO CARMO OLIVEIRA MARTINS","ELENITA MARTINS","PT"
250000624044,"NORMANDO COSTA DE ANDRADE FILHO","NORMANDY PANTERA NEGRA","PT"
250000624051,"RAIMUNDO BERNARDINO DO NASCIMENTO","RAIMUNDO BERNARDINO","PT"
250000623933,"BENEDITO ROBERTO BARBOSA","DITO","PT"
250000623940,"GILDENOR ALVES FREIRE","GIL FREIRE","PT"
250000624026,"LEANDRO BRUNO FELICIO","BRUNO FELICIO","PT"
250000623972,"ANA MARIA DO CARMO ROSSETO","ANA DO CARMO","PT"
250000624031,"LUZIA JOSÉ DOS SANTOS VECCHIATTI","ENFERMEIRA LUZIA","PT"
250000624034,"MARCELO SAMUEL DA COSTA","MARCELO COSTA","PT"
250000623943,"JOSE DE FILIPPI JUNIOR","FILIPPI","PT"
250000623978,"AILTON FRANCISCO CABRAL","AILTON CABRAL","PT"
250000623898,"CARLOS CÉSAR GONÇALVES","CACÁ DOS RURAIS","PT"
250000624029,"LUIZ FERNANDO TEIXEIRA FERREIRA","LUIZ FERNANDO","PT"
250000624038,"MARIO MAURICI DE LIMA MORAIS","MAURICI","PT"
250000623968,"RUI GOETHE DA COSTA FALCÃO","RUI FALCÃO","PT"
250000624028,"LUIZ FERNANDO STOPPA","FERNANDO STOPPA","PT"
250000623906,"ELOI ALFREDO PIETÁ","ELOI PIETÁ","PT"
250000623930,"AMÉLIA NAOMI OMURA","AMÉLIA NAOMI","PT"
250000623910,"JOÃO CARLOS FRANÇA DE PAULA SANTOS","DR. JOÃO CARLOS","PT"
250000623944,"JOSE MAURO FAGUNDES DE SOUSA","PROF. SURDO MAURINHO FAGUNDES","PT"
250000623896,"CARLOS ALBERTO PEREIRA BEZERRA","BEZERRA","PT"
250000623894,"ARLINDO CHIGNALIA JUNIOR","ARLINDO CHINAGLIA","PT"
250000623976,"ADRIANO DIOGO","ADRIANO DIOGO","PT"
250000624383,"MARIA DOS ANJOS SOARES MIRANDA","MARIA MIRANDA","PT"
250000623989,"ANTONIO MENTOR DE MELLO SOBRINHO","ANTONIO MENTOR","PT"
250000624004,"EDINALVA SILVA FRANCO","EDINALVA FRANCO","PT"
250000623939,"GERALDO ALVES DIONÍSIO","GERALDO O ILUMINADO","PT"
250000623915,"LUIZ PAULO TEIXEIRA FERREIRA","PAULO TEIXEIRA","PT"
250000623995,"CÁSSIA APARECIDA JACINTHO LACERDA","CÁSSIA LACERDA","PT"
250000623977,"AGNELO DA SILVA MATOS NETO","AGNELO MATOS","PT"
250000624053,"RENATO MORENI AIRES DA SILVA","RENATO MORENI","PT"
250000623914,"LAEDISON DOS SANTOS","LAEDISON SANTOS","PT"
250000624043,"NORMACI SOUSA SAMPAIO","NADIR SAMPAIO","PT"
250000624025,"JOÃO BATISTA PINHEIRO SANTOS FILHO","JOAO BATISTA","PT"
250000624061,"TEONILIO MONTEIRO DA COSTA","BARBA","PT"
250000623966,"VALMIR PRASCIDELLI","VALMIR PRASCIDELLI","PT"
250000623969,"LUCIVAL ALMEIDA DA CRUZ","SANCLEAR CRUZ","PT"
250000623920,"PAOLLA CATHERINE DOS SANTOS MIGUEL AGARD","PAOLLA MIGUEL","PT"
250000623897,"CARLOS ALBERTO ROLIM ZARATTINI","CARLOS ZARATTINI","PT"
250000624046,"OSWALDO DIAS","OSWALDO DIAS","PT"
250000623904,"EDUARDO TADEU PEREIRA","PROFESSOR EDUARDO","PT"
250000624000,"EDILEIDI CANETE RAMOS","LEIDI PLUS","PT"
250000624020,"JOAQUIM MISAEL DA SILVA","JOAQUIM MISAEL","PT"
250000623907,"ELVIS ANTUNES RUAS","DON ELVIS","PT"
250000624030,"LUIZ MARTINO TURCO","LUIZ TURCO","PT"
250000624001,"EDISON LUÍS ALVES","EDISON LUIS","PT"
250000623985,"ANDRESA DA SILVA FURINI","ANDRESA FURINI","PT"
250000623913,"JÚLIA MARTIN DA CRUZ","JÚLIA MARTIN","PT"
250000623962,"RICARDO ALVES MARINHO","RICARDO MARINHO","PT"
250000624045,"ORLANDO MAURÍCIO JÚNIOR","MAURÍCIO BRINQUINHO","PT"
250000623919,"ODERLAN PEREIRA DE SOUZA","PROFESSOR ODERLAN","PT"
250000623998,"DEUSDETE ALVES DE ASSUNÇÃO","DEUSDETE","PT"
250000623956,"MARIO FERREIRA","MARIO FERREIRA","PT"
250000624010,"ENI FERNANDES","ENI FERNANDES","PT"
250000624382,"JOSILDA DE ARAÚJO CABRAL DO NASCIMENTO","JO ARAÚJO","PT"
250000624024,"JOZY ELLEN DIAS SOUZA DE LEMOS","JOZY LEMOS","PT"
250000623912,"JULIANA FRAGA E SILVA DE SOUZA","JULIANA FRAGA","PT"
250000623908,"FRANCISCO DAS CHAGAS FRANCILINO","FRANCISCO CHAGAS","PT"
250000624023,"JOSÉ CARLOS DE AQUINO","CARLOS AQUINO","PT"
250000624384,"PATRICIA RODRIGUES DA SILVA","PATRICIA RODRIGUES - PAGU","PT"
250000623990,"ANTONIO ROBERTO DE SOUZA","ROBERTO ENFERMEIRO","PT"
250000623931,"ANDRE BASTIANON PONTES","ANDRE BASTIANON","PT"
250000623932,"ARNOR BARBOSA DOS SANTOS","ARNOR BARBOSA","PT"
250000623960,"PAULA FRANCINETE COSTA LEITE","PAULA LEITE","PT"
250000623971,"JORGE AUGUSTO ROQUE SOUZA","JORGE ROQUE","PT"
250000624059,"SIMONE DINIZ DI STADIO DE ARAUJO","SIMONE PROTETORA DOS ANIMAIS","PT"
250000623903,"EDUARDO MARCHIORI LEITE DA SILVA","EDUARDO LEITE","PT"
250000623996,"CÁSSIA GONÇALVES DE JESUS","CÁSSIA GONÇALVES","PT"
250000624018,"HAMILTON PEREIRA","HAMILTON PEREIRA","PT"
250000624068,"VALQUIRIA JUSTINO","VALQUIRIA JUSTINO","PT"
250000623981,"ALEX SANDRO GOMES","ALEX MINDUÍN","PT"
250000623935,"CLAUDIO RAMOS MOREIRA","CLAUDIO RAMOS","PT"
250000624049,"PEDRO FELIPE JACYNTHO DOS SANTOS","PEDRO FELIPE","PT"
250000623959,"OCIDENE JANUARIO DA SILVA SANTANA","SANTANA","PT"
250000624016,"GERALDO LEITE DA CRUZ","GERALDO CRUZ","PT"
250000624060,"TELMA FORTUNATO DA SILVA SANT ANNA","TELMA SANT ANNA","PT"
250000624039,"MARLEIDE SOARES DA SILVA","MARLEIDE SOARES","PT"
250000624047,"PAULO CESAR GOMES MARTINS","PAULO GAÚCHO","PT"
250000624041,"MOHAMAD SAMI EL KADRI","MOHAMED EL KADRI","PT"
270000620990,"MARILENE FRANCISCA ROCHA","PRETINHA","PT"
270000620984,"JOSE ROBERTO RIBEIRO FORZANI","ZÉ ROBERTO","PT"
270000626092,"LUIS ANTONIO FARIA MOTA","DR. LUIS ANTONIO","PT"
270000626126,"MARIA VANIR ILIDIO","MARIA VANIR","PT"
270000620978,"AMALIA MARIA SANTANA DA SILVA","AMALIA SANTANA","PT"
270000626122,"CELIO ALVES DE MOURA","CELIO MOURA","PT"
270000620992,"RAIMUNDO MARCOS SOARES COELHO","RAIMUNDO MARCOS","PT"
270000620985,"FRANCISCO MAURICIO ALVES FRANCELINO","PROF. FRANCISCO FRANCELINO","PT"
270000626123,"CICERA SOARES","CICERA DO PT","PT"
270000620975,"PAULO SOUSA MOREIRA","CAXAPAU","PT"
270000626120,"ADÃO FRANCISCO DE OLIVEIRA","PROFESSOR ADÃO FRANCISCO","PT"
270000620988,"DOMICIO FERNANDES JUNIOR","DOMICIO DO NORDESTE","PT"
270000620995,"SARAY ALVES BATISTA","SARAY ALVES","PT"
270000626124,"JOSE ARIMATEIA DE MACEDO","DR. ARIMATEIA","PT"
270000629137,"JOÃO HELDER VILELA","VILELA","PT"
270000621001,"CLEUDIANE PEREIRA CARDOSO","CLEUDIANE PEREIRA CARDOSO","PT"
270000620991,"ANTONIO MARCOS NUNES BANDEIRA","ANTONIO MARCOS","PT"
270000620981,"TEREZINHA DE JESUS DE ARAUJO COSTA","PROFESSORA TEREZINHA","PT"
270000620994,"SOLANGE JANE TAVARES DUAILIBE DE JESUS","SOLANGE DUAILIBE","PT"
270000620979,"JOESSI FERREIRA DE BRITO","JOESSI DO SKINÃO","PT"
270000626090,"PAULO SARDINHA MOURÃO","PAULO MOURÃO","PT"
270000626125,"JOSE JULIO FERNANDES","JULIO CARTEIRO","PT"
270000620983,"VALMIR RODRIGUES DA SILVA","VALMIR ELETRICISTA","PT"
270000626127,"RONALDO COSTA SOUSA","RONALDINHO","PT"
270000620996,"EUTALIA BARBOSA RODRIGUES NAVES","EUTALIA","PT"
270000626121,"BISMARQUE ROBERTO DE SOUSA MIRANDA","BISMARQUE DO MOVIMENTO","PT"
270000620980,"MARINALDO PASSOS BARROS","HOMEM DA VASSOURA","PT"
270000620976,"GEUVAR SILVA DE OLIVEIRA","GEUVAR","PT"
270000620987,"FABIANO KENJI NOHAMA","PROF. FABIANO KENJI","PT"
270000620982,"CLEA ELOISA DO REGO","PROF. CLEA","PT"
270000620977,"JOSE SALOMÃO JACOBINA AIRES","JOSE SALOMÃO","PT"
270000620989,"JOSE FABRISQUIANO DE ASSIS","FABRISQUIANO","PT"
270000620986,"MARIA DA PAZ ALVES HORTEGAL","PROFESSORA DA PAZ","PT"
270000620993,"THAWANNY RODRIGUES MONTEIRO","THAWANNY JUVENTUDE","PT"
270000620997,"VILMAR SOUSA DE OLIVEIRA","VILMAR SOUSA","PT"
