"eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","ALEXANDRE COLA","AVANTE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","HERIKSON LOCATELLI","PV"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MADUREIRA","PRP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ROSANA FIGUEREDO","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","ANA MARIA POMBINHA","REDE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","NETINHA BANCÁRIA","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MAGNO DANTE","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CIRILO DA RADIO","PC do B"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PAULO CESAR GOMES","PR"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","GY SANTOS VITORIA","PV"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CARLOS NASCIMENTO ","PHS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MATHEUS VOLPONI","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PADRE HONÓRIO","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ISMAEL DE JESUS","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","THIAGO MAGNO","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JAERTE ZANOTTI","PRP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARCELO DIAS","PC do B"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","EVANILSON SOUZA","PSC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MOSCA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","AMARO NETO","PRB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","J MARILDO","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PATRICIA SENA","PTC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","NICO DIAS","PSOL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","MARIO COSTA","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","IRINEU","PMB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","CARRETA","AVANTE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LEONARDO MERCIER","PSC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","EVAIR DE MELO","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DOUGLAS MONTENEGRO","PV"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","CHICO PNEU","PRTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","WANDERLEI THOMAS","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PROFESSOR ROBERTO CARLOS","REDE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ADILSON ESPINDULA","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","TIAGO CHOKITO","DC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","KIKO COVRE","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","TIAGO LEAL","PRB"
"Eleições Gerais Estaduais 2018","ES","GOVERNADOR","RENATO CASAGRANDE","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DOUGLAS ALMEIDA ","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","GUSTAVO MARCOLAN","PMN"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CLAUDIO SERGIO DE SOUZA SILVA","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","SUELEN","PSDB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CEZAR ADVOGADO","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CAETANO","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","FREITAS","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","HAROLDO SANTOS","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","DR. RICARDO SMARZARO","NOVO"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","EDIMO LACERDA","PPL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARCOS BRUNO","REDE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PEARLY CANDOTTI","PC do B"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ALEXANDRE XAMBINHO","REDE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PROFESSOR ROSSONI","REDE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LEANDRO PIU","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ZECA AUDITOR","PRP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARIA ALBERTINA","DEM"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","KARLA SKARINE","PHS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARTHA DA HORA","PSL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","BADUTI","DC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","TIO NECA","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","LEONARDO DEPTULSKI","PDT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ALEXANDRE BASTOS","PSB"
"Eleições Gerais Estaduais 2018","ES","GOVERNADOR","JACKELINE ROCHA 13","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LOURDES DO BAIRRO DA PENHA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","SARGENTO MIRANDA","PTC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ROBSON CAMINHONEIRO","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","OSMANDO PORTELLA","PDT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","NATHAN MEDEIROS","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","MARIA APARECIDA DE MELLO","PRB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PASTOR AILTON RODRIGUES","PSC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JUNIOR FFH","PHS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ENIVALDO DOS ANJOS","PSD"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","BETO CALIMAN QUINTEIRO","DEM"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","EDMAR CAMATA","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JOSÉ ESMERALDO","MDB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","DEDÉ DI JESUS","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","DEMUNER","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ELIMÁRIO GROLLA","PSD"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JOEL DA COSTA","PPS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","RAQUEL LESSA","PROS"
"Eleições Gerais Estaduais 2018","ES","VICE-GOVERNADOR","CLEBER LANES","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PAULO CESAR DAMM","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARCOS PAULO FURTADO","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","ELY BLUNCK","PHS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ZE DO CANIL","AVANTE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","WANDERSON MARINHO","PSC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CANTOR JOSÉ ROSA","PC do B"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","EVA FRASSON","PMB"
"Eleições Gerais Estaduais 2018","ES","2º SUPLENTE","JURANDY LOUREIRO","PHS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ARLETE DE LAI","PRP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","INACIO HENRIQUE","PRTB"
"Eleições Gerais Estaduais 2018","ES","2º SUPLENTE","FRED ESTEVES","NOVO"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MILCA ALVES DA SAUDE","PATRIOTA"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","IDELFONSO DA VITORIA","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","BIRA NOBRE ","PR"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PROFESSOR ARAGÃO","PC do B"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LUCIANA PACHECO","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","NORMINHA","PPS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JOSE DO BRASIL","DC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","KAUÊ","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARIA REZENDE","PV"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","CLEONICE FERREIRA","DC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","WILSON DIAS OLIVEIRA","PSD"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","MARIA HELENA","PPS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","SALMO PEREIRA","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LIBERINA A LIA DA PESCA","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARCOS GARCIA","PV"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","GILVAN","PSL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PROFESSOR KEYDSON QUARESMA","PSC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARCIELE BONIFACIO","AVANTE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","GABRIELA PINHEIRO","PSC"
"Eleições Gerais Estaduais 2018","ES","VICE-GOVERNADOR","JESSICA POLESE","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","EDSON CUNHA","AVANTE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","NORMA AYUB","DEM"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CLEUSA PAIXÃO","PMN"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","EDSON BASTOS","PMN"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ANTONIO DA EMATER","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JOSY SAMPAIO","PRP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DRA HELIA","PSOL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ELBAMAR","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","SOLDADO NERO","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","WALLACE OUVERNEY","PC do B"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LILA TAVARES","PSD"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","JOÃO COSER","PT"
"Eleições Gerais Estaduais 2018","ES","VICE-GOVERNADOR","ADRIANA","PSOL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LAERTE LIESNER","DEM"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","YÁ CARLA","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DR. NEPÔ","PRP"
"Eleições Gerais Estaduais 2018","ES","GOVERNADOR","ROSE DE FREITAS","PODE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","TIA SILVIA ","PR"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","CIDA","PRP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PASTOR IZAQUE","PPL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","MARIA LIMA","PRTB"
"Eleições Gerais Estaduais 2018","ES","2º SUPLENTE","RICARDO CORDEIRO","DEM"
"Eleições Gerais Estaduais 2018","ES","VICE-GOVERNADOR","DR. TANGUY","PODE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","LEIDE","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ALEX RAMOS","PRTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","CARLA XAVIER","PRB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ONOFRE TEIXEIRA (ONOFRINHO)","PTC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ADRIANO ABRAAO","PMB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","MIGUEL DA POLICLÍNICA","PTC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","PROFESSOR JADIR LUCAS","NOVO"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DR BEZERRA","PR"
"Eleições Gerais Estaduais 2018","ES","1º SUPLENTE","ROSANA FOERST","PPS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARQUINHO GORDINHO","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ELMA PEREIRA","AVANTE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ALESSANDRO MARIANO MACHADO","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","SOLIVAN FEIRANTE","PODE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ISA SOUSA","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","AERTON","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","TIO CHICO DO ESPORTE","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","ORESTES RODRIGUES","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PROFESSOR CURBANI","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","WENDEL LIMA","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JUNINHO BARBARIOLI","PRP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DR ULTRAMAR","PV"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","CACIQUE TONINHO GUARANI","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PROFESSOR JÚNIOR BOLA","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ALEXANDRE MARTINS","PRB"
"Eleições Gerais Estaduais 2018","ES","SENADOR","MAURO RIBEIRO","PCB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","RITA QUERINO","PRP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","JOVANIL ALMEIDA","DC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LUZIA BRAMBATI","PODE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","HELINHO VIEIRA","PODE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","MONICA ALVES","PSOL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","SOSTENES ARAUJO","REDE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JORGE WILSON","PV"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MAS2INHO DUTRA","PODE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","NUNES","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","EDSON RAMOS","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ALEX DA IRRIGAÇÃO","PSC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ALLAN CÔRTES","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","GIDEÃO SVENSSON","PPS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","GENESIO BARCELOS","MDB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PASTOR ADILSON","PRP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","BILL","PRP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ELIANA DADALTO","PTC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","FÁBIO MODESTO","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","TETÊ BRANDOLINI","PDT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ISTELINA FUNDÃO","DC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PROFESSORA PATRICIA","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DANI DURÇO","PPS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","BIEL DA FARMÁCIA","PV"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","CÉSAR COLNAGO","PSDB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","EDSON CALDAS","PSDB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","SERGIO MAJESKI","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","SANDRA FREITAS","PSDB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CARLOS VON","AVANTE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JAQUELINE LOPES","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","BENE PESTANA","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MIRIAN REGINA","PMB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DNERY","PSOL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","DOUTOR BETO","PDT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARY BOTANICAL","PRB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PASTOR ALEX DO MEGA LOUVORZÃO","PTC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","CORONEL MARCHEZI","PV"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","RICARDO REZENDE","PSL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","EDINHO LIMA","PODE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARCOS GUERRA","PPS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","REINALDO TOMÉ","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","HELDER SALOMÃO","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JOSIAS BEREDAS ","AVANTE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","GILSINHO LOPES ","PR"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LUIZ DURÃO","PDT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LOHAINE JARDIM","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LILIAJANE","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","KUKILL","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ADRIANA MANIA DA CASA","PPS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CLAUDETE DO MATEUSÃO","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","ES","SENADOR","CÉLIA TAVARES","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","AGORA É NÓIS","PRB"
"Eleições Gerais Estaduais 2018","ES","2º SUPLENTE","NILO FRANCO","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JOSÉ CARLOS","PRP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ENFERMEIRO SÉRGIO","PRB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","NATHALIA CANTORA","AVANTE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DENYS MASCARENHAS","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","WALMA RODRIGUES","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LARISSA LORRAN","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","EMERSON MAGNO SANTANA RIBEIRO","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","JONAS NOGUEIRA","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","GUSTAVO MINERVINO","REDE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","PROFESSOR SILVESTRE","DC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARIZA MOURÃO","PMN"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DELEGADO DANILO BAHIENSE","PSL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ANINHA BARBOSA","DC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","EDINHO BLANCHER","PPS"
"Eleições Gerais Estaduais 2018","ES","SENADOR","LIU KATRINE","PSOL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","NEGA DANDA","DC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","MARCELO DAL COL","PP"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LEILA BAYER","PSD"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","SIEGMUND BERGER","PC do B"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","RENATA ","PSC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","GRECCO","PSL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","APARECIDA DENADAI","DEM"
"Eleições Gerais Estaduais 2018","ES","GOVERNADOR","PROFESSOR ARIDELMO TEIXEIRA","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","GUSTAVO","PTC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PROFESSORA KATIA MARTINS","PSD"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","JACQUELINE NONATO","PMB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","FABRÍCIO GANDINI","PPS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","JOSINETE","PT"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","FABI  MARTINS","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JOAO PAULO NALI","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","WANDERLEY WOLFFGRAMM","DC"
"Eleições Gerais Estaduais 2018","ES","2º SUPLENTE","VAGNER TONETTO","PMB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JOÃO PINTO","PV"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CLAUDINHA","PRB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","WELINGTON BARROS","PC do B"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","JORCELI","PODE"
"Eleições Gerais Estaduais 2018","ES","SENADOR","ULISSES PINCELLI","NOVO"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PASTOR ROBERTO","PMB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","WILLIAM LIMA","PTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DORIEDSON LOCUTOR","PMN"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","LECO","PRTB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ANGELA OLIVEIRA FRAGA","AVANTE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","RITA DO ESTRELA","PRB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","FELIPE RIGONI","PSB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PENHA BAYERL","MDB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO FEDERAL","LAURIETE","PR"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CARLOS HENRIQUE (BIM)","PROS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ELCIMARA LOUREIRO","REDE"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","RICARDO CHIABAI","PPS"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PASTOR DELANDI MACEDO","PSC"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","DR. OTTO","PRB"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","VALDECIR","PTB"
"Eleições Gerais Estaduais 2018","ES","1º SUPLENTE","TONI CABANO","PSOL"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","CASOTTI","PV"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","PEU DO CARMO ","DEM"
"Eleições Gerais Estaduais 2018","ES","DEPUTADO ESTADUAL","ZANINHA DA COMUNIDADE","PRB"
