"","eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"918","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","JUSTINO CARVALHO","PR"
"919","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","OSVALDO RODRIGUES","PPS"
"920","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DANIEL MATOS","PP"
"921","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JEFFERSON MOREIRA","NOVO"
"922","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ARLETE SAMPAIO","PT"
"923","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FRANCISCA CÔRTE","PDT"
"924","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JAILTON VIGILANTE","PP"
"925","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SERGIO PIMENTEL","PSL"
"926","Eleições Gerais Estaduais 2018","DF","VICE-GOVERNADOR","GÍLSON DOBBIN","PCO"
"927","Eleições Gerais Estaduais 2018","DF","2º SUPLENTE","EDUARDO D ALBERGARIA","PSOL"
"928","Eleições Gerais Estaduais 2018","DF","GOVERNADOR","ELIANA PEDROSA","PROS"
"929","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ISANIL","PMN"
"930","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CARMEM DE OLIVEIRA","PSOL"
"931","Eleições Gerais Estaduais 2018","DF","SENADOR","MARIVALDO PEREIRA","PSOL"
"932","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR ADIMÁRIO TEODORO","PRB"
"933","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EDUCADOR CARLOS","PSOL"
"934","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ANJULI","PSOL"
"935","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CIVALDO REBOUÇAS","PSC"
"936","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FLÁVIO CARDOSO","AVANTE"
"937","Eleições Gerais Estaduais 2018","DF","1º SUPLENTE","ÁLVARO SILVEIRA JÚNIOR","PSB"
"938","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","PROFESSOR ISRAEL","PV"
"939","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","HENRIQUE NELSON RODOVIARIO","PSC"
"940","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JÚLIO CÉSAR DELEGADO","PSB"
"941","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CLEBSON CARVALHO","PSB"
"942","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GRAÇA NUNES","PSD"
"943","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","JOSE LOPES","PSC"
"944","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FERNANDO REIS","PR"
"945","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RAIMUNDO RIBEIRO","MDB"
"946","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CAIO CÉSAR","PRP"
"947","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARYLIA TAVARES","PMN"
"948","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","JOAQUIM RODRIGUES","PT"
"949","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROF. MARCOS FARIA","REDE"
"950","Eleições Gerais Estaduais 2018","DF","VICE-GOVERNADOR","PACO BRITTO","AVANTE"
"951","Eleições Gerais Estaduais 2018","DF","GOVERNADOR","RENAN ROSA","PCO"
"952","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","FLAVIO CORREIA","PTB"
"953","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SGT. SIMÕES - TOTO LEGAL","AVANTE"
"954","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ADOLPHO FUICA","REDE"
"955","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","FLAUZINO ANTUNES","PPL"
"956","Eleições Gerais Estaduais 2018","DF","SENADOR","BRIGADEIRO ATILA MAIA","PRTB"
"957","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ALEX NEVES","PTB"
"958","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SOLANGE CAMPOS","SOLIDARIEDADE"
"959","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SIMONE DE JESUS","PSL"
"960","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANDRE KALLAGRI","PMN"
"961","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","THAIS MACHADO","PHS"
"962","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JOAO BATISTA","PR"
"963","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","IVAMAR JUNIOR","PR"
"964","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DIEGO ARRUDA","PSDB"
"965","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","LAERTE BESSA","PR"
"966","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","NAYRA RAMOS","PDT"
"967","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARCELO GUIMARAES","PROS"
"968","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LEANDRO GRASS","REDE"
"969","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RENATINHO","PP"
"970","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DUDA MARIA","PMB"
"971","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","NEVITON MONOVIM","PSC"
"972","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","LÉO MATOS","PDT"
"973","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARIA JOSÉ DO TORORÓ","PSB"
"974","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EDUARDO VON","PSC"
"975","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","INDIO SOBERANA","PTB"
"976","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANTONIO MENDES","PODE"
"977","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","FRANCIMAR","PSC"
"978","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","OSVANILDO LOURENSO","PT"
"979","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANTONIO DA FEIRA","PROS"
"980","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DORINHA DO MAS","PHS"
"981","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CONCEIÇÃO MARIA","PR"
"982","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ERIKA BERBERT","NOVO"
"983","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RIVANE","PODE"
"984","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","CAMPANELLA","PPL"
"985","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","VIVIANE GOMES","PPL"
"986","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","AKILLA MARINHO","AVANTE"
"987","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FILIPE COSTA","PTB"
"988","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LUDMILA SUAID","PSOL"
"989","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PEDRO SILVA","PSC"
"990","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BAIANO TEM","PSC"
"991","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DANIELLE LEITE","PMB"
"992","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","VERA LUCIA","DC"
"993","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANDRÉ MARTINS ","PPS"
"994","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANDRÉ BRANDÃO","PODE"
"995","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","EDISON CEILANDIA","PSOL"
"996","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CHICO BOMBEIRO","SOLIDARIEDADE"
"997","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","IRIS","PRB"
"998","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","WINSTON COSTA","PR"
"999","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ST GERALDO ALVES","PTC"
"1000","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","IANE","PSC"
"1001","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FRED","PROS"
"1002","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","LURI SAEKI","PTC"
"1003","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","VALDIR MIRANDA","PPL"
"1004","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EMILSON RIBEIRO","PATRIOTA"
"1005","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BILL SAÚDE","AVANTE"
"1006","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","WALTER MARQUES","PROS"
"1007","Eleições Gerais Estaduais 2018","DF","SENADOR","CHICO SANT ANNA","PSOL"
"1008","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANA PAULA GUEDES","PRB"
"1009","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ROSALVO BRASILEIRO","PSB"
"1010","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ALEXANDRE TOTA","PRB"
"1011","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LUCIANO FRANCO","PR"
"1012","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","WILKERSON FERREIRA","AVANTE"
"1013","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FRANCISCO MOLINA","PRP"
"1014","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ROBÉRIO NEGREIROS","PSD"
"1015","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CARLOS MARTINS","PPL"
"1016","Eleições Gerais Estaduais 2018","DF","GOVERNADOR","GUILLEN","PSTU"
"1017","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ALEXANDRE P/ O SERVIÇO SOCIAL","PC do B"
"1018","Eleições Gerais Estaduais 2018","DF","2º SUPLENTE","PROFESSOR CARPINTERO","PPL"
"1019","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JOAO PESCOCINHO","PTB"
"1020","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MAICON MIRANDA","AVANTE"
"1021","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","TODI MORENO","PTB"
"1022","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","HAMSES GOMES","PTC"
"1023","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PASTOR BERNARDO","PPL"
"1024","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","DRA. RAQUEL COSTA RIBEIRO","PR"
"1025","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSORA ETEL","PSB"
"1026","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MOREIRA","PTB"
"1027","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","SAMIA WALESKA","PTC"
"1028","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","VANDA LAGO","PTC"
"1029","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SANDRO BERGAMIM","PP"
"1030","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LIRA","PHS"
"1031","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FRANCISCO DA M NORTE","PT"
"1032","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","GISELIA","NOVO"
"1033","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JAMAIKA AMBIENTALISTA","PHS"
"1034","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROF AUGUSTO FREIRE","PSL"
"1035","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BERNARDETH MARTINS","PP"
"1036","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","TALES ALVES","PODE"
"1037","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CIGANA LUCY ","PODE"
"1038","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSORA SIHAMI","PTB"
"1039","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ARAGÃO","PSD"
"1040","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","WUNILBERTO MELO","AVANTE"
"1041","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ZEZINHO","PATRIOTA"
"1042","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","O PAPAI CHEGOU","DEM"
"1043","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EUCLIDES FILHO DE PIONEIRO","PC do B"
"1044","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FARIAS DO BODE","PMB"
"1045","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","IVAN SOARES","PSL"
"1046","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MONICA D  AIDÊ","PSC"
"1047","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DANIEL LEMOS","PSC"
"1048","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ROSE SOUZA","PMN"
"1049","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PR RONON PINHEIRO","PHS"
"1050","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GISELE ","PSL"
"1051","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","IRANY GOMES","PP"
"1052","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RAAD JR.","PSDB"
"1053","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","HUMBERTO JOSE CARDOSO ","PR"
"1054","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","VALDEMAR FELIX","PR"
"1055","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GEORGIA QUARTIN","AVANTE"
"1056","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ELIZABETE DO RÊGO","MDB"
"1057","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SANDOVAL ALENCAR","PTC"
"1058","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","CAPITÃO ROBERTO BOMBEIRO","PRTB"
"1059","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","MAURO ROGERIO","PTB"
"1060","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","VENCESLAU GUIMARAES","PROS"
"1061","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JUVENIL ALVES","PR"
"1062","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","KELLYNHA ESTRUTURAL","PSDB"
"1063","Eleições Gerais Estaduais 2018","DF","SENADOR","CRISTOVAM BUARQUE","PPS"
"1064","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DR. CARLOS","AVANTE"
"1065","Eleições Gerais Estaduais 2018","DF","GOVERNADOR","IBANEIS","MDB"
"1066","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RITA SIQUEIRA","PRTB"
"1067","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LEO GUERREIRO","PROS"
"1068","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ALDOVRANDO TORRES","PPS"
"1069","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","CORONEL CHARLES MAGALHAES","PROS"
"1070","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","YURI MAIA","PPS"
"1071","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DULCE LIM","PRTB"
"1072","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CARLOS INACIO","REDE"
"1073","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","NAIARA LOURENÇO","PTC"
"1074","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BA SALAZAR","PR"
"1075","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JOANA MACHADO","PHS"
"1076","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DEBORA SANTOS","PTB"
"1077","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SILVANA JAVED","PSL"
"1078","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FÁBIO FELIX","PSOL"
"1079","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CARLOS PENNA","PDT"
"1080","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JOAQUIM VITOR","PDT"
"1081","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FABIANA LACERDA","PP"
"1082","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","PROFESSOR GERARDO","PTC"
"1083","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSORA CLÁUDIA COSTA","PP"
"1084","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","AUGUSTO CARVALHO","SOLIDARIEDADE"
"1085","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROF.MARIANO","PODE"
"1086","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","KLESLEY GARCIA","PRP"
"1087","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RONALDE LINS","PPL"
"1088","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CRISTIANO ARAÚJO","PSD"
"1089","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","PROFESSOR GADELHA","PDT"
"1090","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JOECI","PHS"
"1091","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","NOEMI BARUZZI","PSDB"
"1092","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JULIMAR PRODUTOR","PSC"
"1093","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DRA. QUITÉRIA","MDB"
"1094","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ROOSEVELT VILELA","PSB"
"1095","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SUELEN AGUIAR","PATRIOTA"
"1096","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROF. DIEGO MATOS DA FERCAL","AVANTE"
"1097","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JOSENI MYLLA","PODE"
"1098","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CASTELO","PTB"
"1099","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DI CARDOSO","PMN"
"1100","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LUZIA LEITE","REDE"
"1101","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ANA ELIZA","AVANTE"
"1102","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DRA. JANE","AVANTE"
"1103","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","LUGON","PRTB"
"1104","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BEBETO DA COMUNIDADE","PSB"
"1105","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PASTOR DANIEL DE CASTRO","PSC"
"1106","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","CRISTINA ROBERTO","PT"
"1107","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MAGELA","PT"
"1108","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BENEDITO DA VOZINHA","PATRIOTA"
"1109","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","FLÁVIO WERNECK","PHS"
"1110","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FRANCISCO COKIM","MDB"
"1111","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","TIANA FREIRE","PTB"
"1112","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MILENE DA CEILÂDIA","AVANTE"
"1113","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MAURO EVANGELISTA","PDT"
"1114","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SARAH AIDAR","PSL"
"1115","Eleições Gerais Estaduais 2018","DF","2º SUPLENTE","TAKANE KIYOTSUKA","PTC"
"1116","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ABADIA SANTAREM ","REDE"
"1117","Eleições Gerais Estaduais 2018","DF","GOVERNADOR","GENERAL PAULO CHAGAS","PRP"
"1118","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","TAMARA NAIZ","PC do B"
"1119","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LAÍS SOUZA","PMB"
"1120","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JONAS LESSA","PODE"
"1121","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","TANCY REZENDE","PRTB"
"1122","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RODRIGO PASSOS","PPL"
"1123","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","VALDELINO BARCELOS","PP"
"1124","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR FABIO LETICIO","PP"
"1125","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RANI NÓBREGA","PMB"
"1126","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","KEVES DIOGO","PV"
"1127","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","REGINA LACERDA","PODE"
"1128","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSORA HELCIMAR","PSDB"
"1129","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RENATA","PODE"
"1130","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","TANIA PIRES","PROS"
"1131","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PEDIATRA FABIANA","PPS"
"1132","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CAPISTRANO","PHS"
"1133","Eleições Gerais Estaduais 2018","DF","2º SUPLENTE","ZE ALVES","PT"
"1134","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANDERSON FABRICIO","PR"
"1135","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","SIMONE AZEVEDO","PTB"
"1136","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JUAN RICTHELLY","PSOL"
"1137","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DETE","PROS"
"1138","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DEUSA CAPUCHINHO","PODE"
"1139","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RAPHAEL SEBBA","PSOL"
"1140","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","THELMA MELLO","PT"
"1141","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ELIS","PODE"
"1142","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","NERY DO BRASIL","AVANTE"
"1143","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SAIONARA CORTES","PHS"
"1144","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANA MARIA","PP"
"1145","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EVALDO AMORIM","PRP"
"1146","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CRISTIANE DIAS","PRP"
"1147","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CHIQUINHO","PHS"
"1148","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARIA TEREZA","PPS"
"1149","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","INDIO CARROCEIRO","PRTB"
"1150","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RODRIGO VIANA","PSC"
"1151","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","KYARA ZARUTY LGBTI","AVANTE"
"1152","Eleições Gerais Estaduais 2018","DF","GOVERNADOR","RODRIGO ROLLEMBERG","PSB"
"1153","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR LEONARDO MIRANDA","PATRIOTA"
"1154","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ROBERTA MONZINI","PPL"
"1155","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DYENE SILVA","REDE"
"1156","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ALLISSON RENOVAÇÃO","PT"
"1157","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","TATI GOMES","PC do B"
"1158","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JULIO CEZAR","PP"
"1159","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GILSON ARAUJO","PODE"
"1160","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CAIXETA","NOVO"
"1161","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EDSON SOL NASCENTE","MDB"
"1162","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARCELA AMAZONAS","PRP"
