"eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CACETE","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","LELEGO","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","TIAGO DIAS","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","SD ANDRADE JUSTICEIRO DO POVO","PSL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","COSME BRITO","PSL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CAPITÃO BISPO  CAETANO","PSC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ROSIVAL LEITE","PT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","TEODORO RIBEIRO","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ARTHUR MAIA","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","RIVAILTON","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PROF. EMÍLIO","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CALAZANS","PSC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","GABRIELA DE-VECCHI","PRTB"
"Eleições Gerais Estaduais 2018","BA","1º SUPLENTE","VALDIR SANTOS","PCO"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","DEISE SANTOS","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ANA PAULA CUNHA","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","TATY BEZERRA","PPL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","BACELAR","PODE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","LUCIANO RIBEIRO","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","LUIZ SAPUCAIA","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ANGELICA LIMA","PRB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","TOINHO DA RITMO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ROSANA ALMEIDA","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","HERNANI SÁ","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","JAIRO ARAUJO","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MÁRCIO COLÔNIA","DEM"
"Eleições Gerais Estaduais 2018","BA","SENADOR","JORGE VIANNA","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ELENICE","DC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","CHICO FRANCO","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ELIANA CABRAL","PRP"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ROSEANE DIAS","PRTB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ALDY","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JOVENICE SANTANA","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","CLEIDE COUTINHO","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","AGNALDO JOSE","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","FÁTIMA NUNES","PT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","CARLOS MARTINS","PT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MAURICIO BACELAR","PODE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ROBINSON","PT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CELINALVA DE ALMEIDA","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ZELITO RIBEIRO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","RUI MACEDO","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PALHINHA","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PR. AGNALDO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","RIVANDA MENDONÇA","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MARÍLIA SILVA","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","SERGIO SOARES","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","LEONARDO DO SINDICATO","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","SAMUEL JUNIOR","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","BRITES PORTUGAL","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","TOMAZ RADEL","PSL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PR. LUCAS FERREIRA","PSC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","TONISLEI SANTA CRUZ","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","BEIJOCA","DEM"
"Eleições Gerais Estaduais 2018","BA","1º SUPLENTE","MARCELO BARRETO","DC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ERICO RIBEIRO","PRTB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ANA RITA SANTOS","PROS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","BOBÔ","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","SILVIO HUMBERTO","PSB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PEDRO TAVARES","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","JURIVALDA MOTA","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","DULCE AQUINO","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","LU CERQUEIRA","PSDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PROFESSOR JAYRO MIRANDA","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PATO ROCO DA AMBULÂNCIA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MOZART TANAJURA JUNIOR","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","BE MAGALHAES","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","CABO ARAPONGA","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","DELEGADA NEGONA","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ULISSES COSTA","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ALVARENGA","PDT"
"Eleições Gerais Estaduais 2018","BA","2º SUPLENTE","JULIO SANTOS","PRB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","DR DIRAN FILHO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MARCELA PEREIRA","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","IRMA JACIARA","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","RUITER FRANCO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","EFRAIM MELO","PROS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MARIA DA LUZ","PSB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ANTONIO BRITO","PSD"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","NETO METRALHANDO A CORRUPÇÃO","DC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","LEO KRET","DEM"
"Eleições Gerais Estaduais 2018","BA","SENADOR","MARCOS MAURICIO","DC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","JULIANA REIS","PSL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","DEUSINHO","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ULDÚRICO JÚNIOR","PPL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","SIMÃO DE RUFINO","PC do B"
"Eleições Gerais Estaduais 2018","BA","SENADOR","JUTAHY MAGALHAES JUNIOR","PSDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","LUCIANO SIMÕES","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","HAMILTON POMBAL","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","WELDON DE ZÉ ISAAC","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MATIAS MOTO TAXI","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","DAVI CARDOSO","PV"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MÁRCIA GOMES","PSDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","JANILSON MATOS","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PASTOR HÉLIO JÚNIOR","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MARA BRITO","PPL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","LUCAS BORGES","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","CHARLES FERNANDES","PSD"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MARCELO NILO","PSB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ALEMÃO","PSC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ALTALANO ANDRADE","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","VALDER ANDRADE CARVALHO","DC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","L. AMARAL","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JATOBA","PV"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","UENIO FREIRE DE MENEZES","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","IVALDO SANFER","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","DR. ARTUR","PRB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PROF. ELISIO BRASILEIRO ","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","NIVALDO TEIXEIRA","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PEDRA DESSE CHAO","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MEIRINHA","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MILITAO","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","FLORZÃO FERREIRA","PODE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","AURENICE BRAGA","PSDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ZÉ CALOI","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","JAIR DO CEMITÉRIO DOS ANIMAIS","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","LARISSA OLIVEIRA","PSD"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JOSEANE NATIVIDADE","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ANA PAULA VARJÃO","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JOSEILDO RAMOS","PT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","IVONETE BISPO","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PAULINHO","PTB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JULIANA CARNEIRO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","VANDERSON SCHRAMM","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ALBA DA SAÚDE","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","VAL DO BARREIRO","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","SANDRO RÉGIS","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ROBERTO GONDIM","PSB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MILTON BORGES","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ALAN XAVIER","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","WASHINGTON VELOSO","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","EDSON DANTAS","PTB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","LUIZ ALBERTO","PT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CESAR DO PÃO","PSL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PROF. ERICA BATISTA","PP"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MARCELO DOURADO","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","EDSON CORREIA","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","SUELI CABELINHO","PP"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","AMANDA TOSTA","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","LUCY MATTOS","PV"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","VANIA  BASTOS","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","STELLA PINTO","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MARCELO DA OI","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MONIQUE ELVES","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","DR. RENOVATO","PSL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","LUCAS BOCÃO","PPL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","CAIO CHECON","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","DRA. CINTHIA","PRB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PEDREIRA","PMN"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","JEFERSON PARANHOS","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MEIREVANIA NASCIMENTO","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","EDVALDO JÚNIOR","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","VICTOR THIAGO","PROS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MANELÃO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","KOCK FEREGUETI","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","DR.. SILVANA","PODE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ELLEN PRINCE","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PRISCILA OLIVEIRA","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","TOTÓ DA AMBULANCIA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","JOSELITO DO BAGUNÇAÇO","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","LAURO AMORIM","AVANTE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","GILMAR FERRAZ","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","EDNA SANTOS","PDT"
"Eleições Gerais Estaduais 2018","BA","1º SUPLENTE","ANA DALVA BATISTA REIS","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MARCELL MORAES","PSDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","CARLOS DOCIO","PSOL"
"Eleições Gerais Estaduais 2018","BA","2º SUPLENTE","ALMIR CABRAL","PCO"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","DR. RAFAEL","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","IRACEMA SILVA","PRTB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","POPÓ","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ENDERSON GUINHO","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","SEVERIANO ALVES ","PTB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","LINDIMAK","PPL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PELÉ DO CHUMBO","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PROFESSOR EDNALDO","DC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","SOCORRO","DC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JOTA L","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","RAIMUNDO COSTA","PRP"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","DR GIBSON","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","SENADOR","JAQUES WAGNER","PT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","NICE PEDREIRA","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","SILVANDIRA LUZ","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ADOLFO VIANA ","PSDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","RUI MENDES","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","REVISON RAMALHO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JOSE CARLOS ARAUJO","PR"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","RENATO TREZOITÃO","PSL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","NILZA DA MATA","PP"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","RAIMUNDA  OLIVEIRA","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PATI VANZIN","PROS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ZÉ BARREIRA","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PATRICIA SOUZA","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","CARLITO FERREIRA","PR"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PROF. UILSON","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MARINALVA GUIMARÃES","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","BELDES RAMOS","PT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","BERG DA ARAGOM","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PEDRO ARAUJO - PEDRINHO","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","CRISLANE CONCEIÇÃO","PSOL"
"Eleições Gerais Estaduais 2018","BA","2º SUPLENTE","LUCIANA LEÃO MUNIZ","PR"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ALMIRO NASCIMENTO","PRB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ROSE DO POVO","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","NESTOR NETO","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","LU DA LIBERDADE","PTB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PROFESSOR JUSSILVIO PENA","PSL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","KINHA DE KIPÁ","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MARCOS LISBOA","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","DR. EVERALDO JUNIOR","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","SORMANY PORTELA","PPL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CLAUDIA REIS","DC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MESSIAS DIAS","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","IURI SHAKE","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PROFESSOR GUILHERME","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JOANITA SOUZA","PROS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","JOSAFÁ MARINHO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MARCOS PROENÇA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JANDIRA RODRIGUES","MDB"
"Eleições Gerais Estaduais 2018","BA","VICE-GOVERNADOR","SILVANO ALVES","PCO"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","VIGILANTE EDVALDO LEANDRO","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ANY CARVALHO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","SHEILA LEMOS","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ADERBAL CALDAS","PP"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","IRMÃO GONÇALVES","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","BRUNO DO TRIGO","PSL"
"Eleições Gerais Estaduais 2018","BA","2º SUPLENTE","DRA.SILVIA","PRP"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CARLOS GEILSON","PSDB"
"Eleições Gerais Estaduais 2018","BA","VICE-GOVERNADOR","DONA MIRA","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","EDSON DOURADO","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","LÊDA FRANÇA","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","VERA LUCIA QUILOMBOLA","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","LUCIANO SOUSA","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","SILVIO LIMA","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CARLOS CARDOSO","PTC"
"Eleições Gerais Estaduais 2018","BA","GOVERNADOR","CÉLIA SACRAMENTO","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CORONEL GUIMARÃES","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ANTONIO LEAL","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","OLIVIA SANTANA","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","DANIEL SANTOS","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","KOJACK","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","LAZARO SEIXAS","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ZÉ RAIMUNDO","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","VALDEMAR BORGES","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MARIO NOGUEIRA","DC"
"Eleições Gerais Estaduais 2018","BA","1º SUPLENTE","ANTONIO CARLOS","PRTB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PROF. DAYANE PIMENTEL","PSL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ISAAC DE BELCHIOR","PPL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","AMIGO FERNANDO GOMES","PPS"
"Eleições Gerais Estaduais 2018","BA","1º SUPLENTE","DAVIDSON MAGALHÃES","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","SARGENTO JOEL","PSC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","EUTICO","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PROFESSOR JEHORVAN","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ALÍRIO CAVALCANTI","DC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ALEX SANTANA","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","IPORAN","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","NOELIA SANTA ROSA","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","VERA GOMES","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","JACÓ","PT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CLAUDIO BASTOS","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","NILTON DA RESISTENCIA","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","IRMÃO NERY VENDEDOR","PSC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","GELSON DO MEL","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","NEREU DO GAS","REDE"
"Eleições Gerais Estaduais 2018","BA","SENADOR","COMANDANTE RANGEL","PSL"
"Eleições Gerais Estaduais 2018","BA","GOVERNADOR","ZÉ RONALDO","DEM"
