"","eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"2833","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","DANIEL FREITAS","PSL"
"2834","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ADEMAR POPEYE","PSL"
"2835","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","MARCOS SOUZA","NOVO"
"2836","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ALBA","PSL"
"2837","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","PATHY CASAGRANDE","MDB"
"2838","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","LUIS DUTRA","PSDB"
"2839","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ADRIANO NUNES","PATRIOTA"
"2840","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ADRIANO PEREIRA","PT"
"2841","Eleições Gerais Estaduais 2018","SC","2º SUPLENTE","AILSON BARROSO","PATRIOTA"
"2842","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","CATTONI","PSB"
"2843","Eleições Gerais Estaduais 2018","SC","VICE-GOVERNADOR","REGINA SANTOS","REDE"
"2844","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ANDERSON JIRAYA","PHS"
"2845","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ELIETE GARCIA","MDB"
"2846","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","DR. MARCO WANROWSKY","PSDB"
"2847","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","EDSON PIRIQUITO","MDB"
"2848","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","SADI RIBEIRO","PSL"
"2849","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","CLEUSA CORREA","PSL"
"2850","Eleições Gerais Estaduais 2018","SC","SENADOR","MIRIAM PROCHNOW","REDE"
"2851","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","VERA LUCIA ","PATRIOTA"
"2852","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ZELIA","MDB"
"2853","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RITA DE CASSIA VASCONCELOS","PRP"
"2854","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","CRESPO","PRB"
"2855","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","CLEUSA FRANÇA DALMOLIN","MDB"
"2856","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","VALDIR COLATTO","MDB"
"2857","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","DENISE BORGES","PODE"
"2858","Eleições Gerais Estaduais 2018","SC","1º SUPLENTE","GERALDO ALTHOFF","PSD"
"2859","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","SARA CAMARGO","PSB"
"2860","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","LUIZ BALDIN","NOVO"
"2861","Eleições Gerais Estaduais 2018","SC","GOVERNADOR","GELSON MERÍSIO","PSD"
"2862","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","NEURA COSTA","PTC"
"2863","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","CARLOS ROSÁRIO","REDE"
"2864","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","EDSON PADILHA","PODE"
"2865","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","AERCI ARREAL OLM","AVANTE"
"2866","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","DR. CASSIANO","PTB"
"2867","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ANDERSON DO ANDORINHA","PATRIOTA"
"2868","Eleições Gerais Estaduais 2018","SC","2º SUPLENTE","ROBSON CERON ","PCB"
"2869","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","TEREZINHA RICARDO","AVANTE"
"2870","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","VALMIR COMIN","PP"
"2871","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ELIANE PEREIRA RIBEIRO","PATRIOTA"
"2872","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","XANDE FONTES","PATRIOTA"
"2873","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","CLÉO FIGUR","PSD"
"2874","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","LORECI DA MASSENA","PRB"
"2875","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","SARAH MACIEL","PSDB"
"2876","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RAFAEL LASKE - MAMÃO","PSD"
"2877","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","FURLAN","PT"
"2878","Eleições Gerais Estaduais 2018","SC","VICE-GOVERNADOR","FLÁVIO FERREIRA AMARAL","PCO"
"2879","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","BELO","SOLIDARIEDADE"
"2880","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","SILVIA PESCADORA","PP"
"2881","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JEAN RAMOS","PP"
"2882","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ALEXANDRE GEBLER","PSDB"
"2883","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ROBERTO SOUZA JUNIOR","MDB"
"2884","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","SUB MENDES","PSL"
"2885","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RENI BARBOZA","PDT"
"2886","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JOSÉ LUZ","REDE"
"2887","Eleições Gerais Estaduais 2018","SC","1º SUPLENTE","PROFESSOR ROQUE","PSTU"
"2888","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","RONALDO BENEDET","MDB"
"2889","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ADRIANINHO JUNKES","PSL"
"2890","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","CLÁUDIA BOMBEIRA","PP"
"2891","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ADILSON MARIANO","PSOL"
"2892","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","GIBRAIR CONTE","REDE"
"2893","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","NEGO DO RÁDIO","PSL"
"2894","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","DR. JOÃO","PSB"
"2895","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","LUÍZA BITTENCOURT","PSOL"
"2896","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","EDUARDO ETO","DEM"
"2897","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","PAMELLA RODRIGUES","NOVO"
"2898","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","PROFESSOR CHAVES","PATRIOTA"
"2899","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","BRUNO HARTMANN","PSDB"
"2900","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","EDILEUZA FORTUNA","PSOL"
"2901","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","DOM EZEQUIEL","PATRIOTA"
"2902","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","SABRINA AVOZANI","NOVO"
"2903","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ITAMAR CAON","PSB"
"2904","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ADIR SANTOS","PODE"
"2905","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","LAWRENCE LUCCA","PRP"
"2906","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","JOVINO CARDOSO","PROS"
"2907","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JEFERSON PETRI","PDT"
"2908","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","GRANDI","PCB"
"2909","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","GABRIELA BELMIRO","MDB"
"2910","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","FERNANDO ELIAS","PRP"
"2911","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","DALMIR VENTURA","PMN"
"2912","Eleições Gerais Estaduais 2018","SC","VICE-GOVERNADOR","DANIELA REINEHR","PSL"
"2913","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","VLADIMIR CHITOLINA","PRTB"
"2914","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","AFRÂNIO","PSOL"
"2915","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","TANIO BARRETO","PROS"
"2916","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","NÍKOLAS REIS","PSB"
"2917","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","LÉO PAVANELLO","PT"
"2918","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RAFAELA BRITO","PSTU"
"2919","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RODRIGO MINOTTO","PDT"
"2920","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","EDUARDO NOBUYUKI USUY","NOVO"
"2921","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","GABRIEL RIBEIRO","PSD"
"2922","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","TATI TEIXEIRA","PPS"
"2923","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","SILVINHO DA FARMACIA","PATRIOTA"
"2924","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","IVAN NAATZ","PV"
"2925","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","SERGIO GODINHO","PATRIOTA"
"2926","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","MIGUEL OLEINIK","PMN"
"2927","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RODRIGO FACHINI","MDB"
"2928","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RAFAEL KRETZER","PMN"
"2929","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","KADO ALMEIDA","PRP"
"2930","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","PROFESSOR WALTER BALDI","PTB"
"2931","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","DALVA PICHETTI","PSD"
"2932","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ZETE","PDT"
"2933","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","RUI GODINHO","PSL"
"2934","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","CLAUDIA DA COLONINHA","PRB"
"2935","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","SERAFIM VENZON","PSDB"
"2936","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","EDENICE FRAGA","REDE"
"2937","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","CARLOS HUMBERTO","PR"
"2938","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","KEILA ZALDGUER JOAQUIM","PATRIOTA"
"2939","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ANGELITA DA CRECHE","PATRIOTA"
"2940","Eleições Gerais Estaduais 2018","SC","GOVERNADOR","DÉCIO LIMA","PT"
"2941","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","CARLA HOFMANN","PSB"
"2942","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ÂNGELO","PSD"
"2943","Eleições Gerais Estaduais 2018","SC","1º SUPLENTE","MARILUCI","PT"
"2944","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","CINTIA RODRIGUES","PHS"
"2945","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","SIRLEY CECCATTO","PSDB"
"2946","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","THAMIRES FREDO","PATRIOTA"
"2947","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","TURATTI","PSL"
"2948","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","GABRIELA SANTETTI","PSTU"
"2949","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ALTAIR SILVA","PP"
"2950","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","KARINA","PSC"
"2951","Eleições Gerais Estaduais 2018","SC","SENADOR","RICARDO LAUTERT","PSTU"
"2952","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ERICKA YORRANY","PV"
"2953","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MICHELLE ALESSANDRA MARCELINO","PRP"
"2954","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RENATO PIKE","PR"
"2955","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","LUCAS GOTARDO","PSB"
"2956","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","GRANDO","MDB"
"2957","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","JOSI PASSOS","PATRIOTA"
"2958","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","FEDRA KONELL","PSB"
"2959","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JERRY DO ALDO","MDB"
"2960","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","IVANA LAÍS","PT"
"2961","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","IVO JORGE GANDOLFI (DR IVO)","PATRIOTA"
"2962","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","AURI","PSOL"
"2963","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","CANTOR HERÓI","PRP"
"2964","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ZÉ LUIZ TANCREDO","PSDB"
"2965","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ANDERSON DO RAIO X","PATRIOTA"
"2966","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","PAULINHA","PDT"
"2967","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ANA PAULA LIMA","PT"
"2968","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","SERGINHO","MDB"
"2969","Eleições Gerais Estaduais 2018","SC","VICE-GOVERNADOR","NAPOLEÃO BERNARDES","PSDB"
"2970","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","IDESIO FERNANDES","PHS"
"2971","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","FRIGO","PSL"
"2972","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","CÉLIO HOHN","PC do B"
"2973","Eleições Gerais Estaduais 2018","SC","VICE-GOVERNADOR","CAROL BELLAGUARDA","PCB"
"2974","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RUTI ROSSI","PSL"
"2975","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","FABIANO DA LUZ","PT"
"2976","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","IVONE HOSSA","PSC"
"2977","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MARIO MARCONDES","MDB"
"2978","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ANTONIO LEMOS","MDB"
"2979","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MARIA TOME","PDT"
"2980","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ADRIANE NAGEL PEREIRA","PRB"
"2981","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","PROFESSOR PAULINHO RAMOS","PMN"
"2982","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","BATATA ANDERSON","PP"
"2983","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","LUIZ COSTA","PC do B"
"2984","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","IEDO DELLA GIUSTINA","PR"
"2985","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","NEUSETE MAZIERO","DEM"
"2986","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","DRA KATIA CHUBACI","MDB"
"2987","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MARIANA RODRIGUES","PP"
"2988","Eleições Gerais Estaduais 2018","SC","1º SUPLENTE","FRANCISCO CORDEIRO","PSOL"
"2989","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","DR. PAULO CORAL","PSDB"
"2990","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JEFERSON ROCHA","DEM"
"2991","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","VIGNATTI","PT"
"2992","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JOÃO AMIN","PP"
"2993","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MAURICIO ESKUDLARK","PR"
"2994","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","DIOGO BERTELLI","PSL"
"2995","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ROBERTO EIDT BASTO","PSD"
"2996","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ODACIR VENTURI","PRB"
"2997","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","FABIANO DADAM NAU","PSB"
"2998","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","PAULO SCHARF","NOVO"
"2999","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ADRIANA DORNELLES","NOVO"
"3000","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","CLEITON SALVARO","PSB"
"3001","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","CELSO MALDANER","MDB"
"3002","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JENS MANTAU","PSDB"
"3003","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RAFAEL DAVI","PSB"
"3004","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","LAÉRCIO VENTURA","PSB"
"3005","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","BRUNO CUNHA","PSB"
"3006","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","NEODI SARETTA","PT"
"3007","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","BETO CUNHA","PSDB"
"3008","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","JUAREZ SANTIAGO","AVANTE"
"3009","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","VANESSA WITT","PRTB"
"3010","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","GUI PEREIRA","MDB"
"3011","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ZECA BOMBEIRO","SOLIDARIEDADE"
"3012","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JANE STEFENN","REDE"
"3013","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JOÃO LUIZ","PRP"
"3014","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","LILIANE SCHULDT","NOVO"
"3015","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","LUCAS RIBEIRO","PSD"
"3016","Eleições Gerais Estaduais 2018","SC","SENADOR","DIEGO MEZZOGIORNO","REDE"
"3017","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","FERNANDO KRELLING","MDB"
"3018","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","MATHEUS VETTER","PCO"
"3019","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","EVERALDO CORREA","PV"
"3020","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MICHEL BARROS","PCO"
"3021","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MURILO CORDEIRO","PT"
"3022","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JANA MARLA","PSL"
"3023","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","AMARILDO NARCISO","PSOL"
"3024","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JORGE FREITAS","PPL"
"3025","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MARCOS VIEIRA","PSDB"
"3026","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","CLÁUDIA COSTA","PV"
"3027","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","WALDENI ALVES DE LIMA","PRP"
"3028","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RODRIGO CASSIO","PTC"
"3029","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ZÉ MILTON","PP"
"3030","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","EDUARDO RODRIGUES","PSOL"
"3031","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","LILIAN HINNIG","PMN"
"3032","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ADA FARACO DE LUCA","MDB"
"3033","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MARCOS AURÉLIO","SOLIDARIEDADE"
"3034","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","PAULINHO SESTREM","PRP"
"3035","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ANDRÉ LUCIANO MACHADO","PSL"
"3036","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","CLEITON FOSSA","MDB"
"3037","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","JOCIMAR DOS SANTOS","DC"
"3038","Eleições Gerais Estaduais 2018","SC","GOVERNADOR","PORTANOVA","REDE"
"3039","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","OSVALDO MAFRA","SOLIDARIEDADE"
"3040","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JONES BOSIO","DEM"
"3041","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MONTIBELLER","PODE"
"3042","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","PROFESSOR MARCOS DE SOUZA","REDE"
"3043","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","DELEGADO ULISSES GABRIEL","PSD"
"3044","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","FERNANDA BOTELHO","PV"
"3045","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","DANIEL HOSTIN","MDB"
"3046","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JANE ACORDI","PSOL"
"3047","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","YVYTU","MDB"
"3048","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","GABRIELA GABI","PP"
"3049","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","CORONEL FERES","PSL"
"3050","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","KARINA SINOPOLI","PRP"
"3051","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","JOELMA GOMES","SOLIDARIEDADE"
"3052","Eleições Gerais Estaduais 2018","SC","GOVERNADOR","COMANDANTE MOISÉS","PSL"
"3053","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","SAYONARA","PT"
"3054","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ELISANGELA NÓBILE","SOLIDARIEDADE"
"3055","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","RUBENS GRACIOLLI","PMN"
"3056","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MARIZA VALGAS","DEM"
"3057","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","TEREZINHA OSMAR JERÔNIMO","PRB"
"3058","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","CLAUDIA MARINHO","PV"
"3059","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MAYARA","PSOL"
"3060","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","CARLOS FELIPE","PSL"
"3061","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ROSANGELA DUARTE","PTC"
"3062","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","VALDECI MOTTA","PODE"
"3063","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","FRONTINO DAMAS FILHO","PATRIOTA"
"3064","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","DARCI DE MATOS","PSD"
"3065","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","SIDNEI BIRCK","PATRIOTA"
"3066","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","POLICIAL CIVIL ANDERSON AMORIM","PSDB"
"3067","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","NILZA MARTINS","PR"
"3068","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","KARIN MOLLMANN","PSL"
"3069","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","OCTÁVIO LOBO","PP"
"3070","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","THIAGO OLIVEIRA","MDB"
"3071","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","SALVADOR DOS SANTOS","PRP"
"3072","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ROBSON PENTECOSTE","PATRIOTA"
"3073","Eleições Gerais Estaduais 2018","SC","VICE-GOVERNADOR","DR. DANNY CESAR","PATRIOTA"
"3074","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","MATTIOLO","PR"
"3075","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","HELENA BLANCO","PSDB"
"3076","Eleições Gerais Estaduais 2018","SC","SENADOR","ROBERTO SALUM","PMN"
"3077","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","JORGE GOETTEN ","PR"
"3078","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","ALISSON CASTRO","PSOL"
"3079","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","ELAINE CASAS","PSL"
"3080","Eleições Gerais Estaduais 2018","SC","DEPUTADO FEDERAL","JOSÉ BARBOSA (CHOCOLATE)","PTC"
"3081","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","DR. LAURO NOGUEIRA","PT"
"3082","Eleições Gerais Estaduais 2018","SC","DEPUTADO ESTADUAL","CELSO ZUCHI","PT"
