"","eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"757","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CARLINHOS BESSA","PV"
"758","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CELSO CORSINO","PMN"
"759","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SOCORRO SAMPAIO","PSDB"
"760","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FLAVIO QUEIROZ","AVANTE"
"761","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TIMOTEO","PATRIOTA"
"762","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ZÉ BONITINHO","PC do B"
"763","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ISRAEL SEVALHO","PMB"
"764","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JUNIOR RIBEIRO","PPS"
"765","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","FRANCISCO COSTA","REDE"
"766","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RAIMUNDO FURTADO","PODE"
"767","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CABLOCA DO AMAZONAS","PRTB"
"768","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FABIO FILHO DO BAIRRO","PPS"
"769","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JANAÍNA CHAGAS","PPS"
"770","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSOR MILTONIR LIMA","PATRIOTA"
"771","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CECILIA MOTTA","REDE"
"772","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MAURO TEIXEIRA","PODE"
"773","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SIRLAM COHEN","PMN"
"774","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EVALDO COUTO","PV"
"775","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FELIPE SOUZA","PHS"
"776","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROBSON MATOS","PATRIOTA"
"777","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NAZARÉ PEREIRA","PMN"
"778","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MICHAEL BESSA","DC"
"779","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DELEGADO PÉRICLES","PSL"
"780","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MAZINHO DO CONSELHO TUTELAR","PDT"
"781","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JUNIOR RESGATE","PDT"
"782","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","REBECA SANTOS","PTC"
"783","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ZÉLIA HOLANDA","PDT"
"784","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MAURICIO MARTINS","PMN"
"785","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FERNANDO BORGES","PSL"
"786","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FRANCINETE SOARES","PDT"
"787","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FRANCISCA DO SOCIAL","PATRIOTA"
"788","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PASTOR ABEL PEDRAÇA","PDT"
"789","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ELIAS EMANUEL","PSDB"
"790","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MICILENE SILVA","PATRIOTA"
"791","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ALEXANDRE MAIA","PSOL"
"792","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ERON BEZERRA","PC do B"
"793","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ADRIANE MAGALHAES","PHS"
"794","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","OZIEL MACHADO","PSOL"
"795","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GERALDO SANTOS","SOLIDARIEDADE"
"796","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DOUTOR FRANCISCO CALHEIROS","PPS"
"797","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ALEXANDRE GOMES","DEM"
"798","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","WILLACE SOUZA","AVANTE"
"799","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RITA DE CÁSSIA ROCHA","AVANTE"
"800","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. EDINHO GOMES","PSC"
"801","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","HENRIQUE FILHO","PROS"
"802","Eleições Gerais Estaduais 2018","AM","2º SUPLENTE","PERSEVERANDO GARCIA","PRTB"
"803","Eleições Gerais Estaduais 2018","AM","VICE-GOVERNADOR","ARTHUR BISNETO","PSDB"
"804","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PASTOR MANOEL FERNANDES","PSL"
"805","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ERICK ALBERT","PDT"
"806","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JULIO SALAS","PC do B"
"807","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","TEODOLINDO SIMOES FILHO","PDT"
"808","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ALZIRA NOGUEIRA","PSOL"
"809","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","DRA. PATRICIA SICCHAR","PR"
"810","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. JOÃO AQUINO","DEM"
"811","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CARLOS BATATAIS","REDE"
"812","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PEDRO LIMA","PSDB"
"813","Eleições Gerais Estaduais 2018","AM","GOVERNADOR","DAVID ALMEIDA","PSB"
"814","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MISSIONÁRIO ANDRÉ","PTC"
"815","Eleições Gerais Estaduais 2018","AM","1º SUPLENTE","ALUISIO BRAGA","PR"
"816","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF. MÔNICA SANTOS","PODE"
"817","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EVANDRO AZEVEDO","PSOL"
"818","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","HAMILTON MONTEIRO","PPL"
"819","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOSUÉ NETO","PSD"
"820","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ZÉ DO CARMO","PATRIOTA"
"821","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CACÁ ALMEIDA","PATRIOTA"
"822","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARCÃO LIMA","PSC"
"823","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANDRE MARSILIO AMIGO DA BR-319","PHS"
"824","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF ALGEMIRO LIMA","PP"
"825","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROF. GERALDO MENDONÇA","PMN"
"826","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DEDEI LOBO","AVANTE"
"827","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JOSÉ LUIZ","PSOL"
"828","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","LOURA DO CUPUAÇU","MDB"
"829","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SARGENTO ADAIL DA ACASOTA","AVANTE"
"830","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","WALLACE DANTAS","PTC"
"831","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANA NEGRAO","PV"
"832","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","CAPITÃO ALBERTO NETO","PRB"
"833","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PEDRO CARDIAL","MDB"
"834","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","DAVI DOS FEIRANTES","AVANTE"
"835","Eleições Gerais Estaduais 2018","AM","GOVERNADOR","WILSON LIMA","PSC"
"836","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","AMAURI COLARES","PRB"
"837","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MELO NETO","SOLIDARIEDADE"
"838","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CARMEM GUIMARÃES","PATRIOTA"
"839","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JUNIOR PADILHA","PROS"
"840","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARCELO SILVA","PC do B"
"841","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROSSY AMOEDO","SOLIDARIEDADE"
"842","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSOR HAMILTON MORAIS","PRTB"
"843","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ENFERMEIRA LILI","PSC"
"844","Eleições Gerais Estaduais 2018","AM","SENADOR","EDUARDO BRAGA","MDB"
"845","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ADRIANA MOURA","PROS"
"846","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOUBERT SARAIVA","PSL"
"847","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","OZIEL MADURO","PDT"
"848","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SARGENTO PEREIRINHA","PPS"
"849","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CARLOS VANDIO","PSTU"
"850","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ERICKA SOARES","PV"
"851","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARCOS CESAR","MDB"
"852","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MAILSON TAXISTA","REDE"
"853","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GUEDINHO","MDB"
"854","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","VERA CASTELO BRANCO","PTB"
"855","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JORGE ATLAS","PPS"
"856","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LEIA MARREIROS","PPS"
"857","Eleições Gerais Estaduais 2018","AM","2º SUPLENTE","JACIRA SOUZA","PSDB"
"858","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSOR JMOURÃO","PRTB"
"859","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","HAROLDO NEVES","PT"
"860","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ORENI BRAGA","PODE"
"861","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DAVID RODRIGUES","PMN"
"862","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","AIRTON GONÇALVES","PV"
"863","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","IVANETE SANTANA","PT"
"864","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOSILDO DOS RODOVIARIOS","PC do B"
"865","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ALBERTO SILVA","PRP"
"866","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TEREZA PEINADO","PSOL"
"867","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SOCORRO VITOR","PV"
"868","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PEDRO HAMILTON - PESCADOR","DC"
"869","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARIO JORGE","DEM"
"870","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TIAGO FALCAO","PODE"
"871","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PLATINY SOARES","PSB"
"872","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ICLEIA RAMOS","DC"
"873","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","SANTINO","PSOL"
"874","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MÃE BETANIA","PC do B"
"875","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SGT. CARLOS MORAES","PATRIOTA"
"876","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. GOMES","PRP"
"877","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SOCORRO PEREIRA","PSOL"
"878","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","SILAS CÂMARA","PRB"
"879","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","KENNEDY MARQUES","PHS"
"880","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. VINICIUS","SOLIDARIEDADE"
"881","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOEDE MELO","PATRIOTA"
"882","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DOUTOR CARLOS TADEU","PPS"
"883","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDI TEIXEIRA","PT"
"884","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","KEDSON ARAUJO","PP"
"885","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FAUSTO JUNIOR","PV"
"886","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. PESTANA","PT"
"887","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","BARBARA LIMA","PATRIOTA"
"888","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LILIANE ARAÚJO","PSD"
"889","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ADV. ALTANIRA ULCHÔA","MDB"
"890","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CARLOS CARVALHO","PHS"
"891","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CARLA SILVA","PDT"
"892","Eleições Gerais Estaduais 2018","AM","2º SUPLENTE","SERGIO MACHADO","PMN"
"893","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JAILDO DOS RODOVIÁRIOS","PC do B"
"894","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JONATHAN LAVAREDA","PSC"
"895","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PROFESSOR MAX","PT"
"896","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","EVANDRO DE OLIVEIRA","PSTU"
"897","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JONATHAS TURY","PRP"
"898","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","WILLISON MARQUES","PDT"
"899","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LUNA","PSDB"
"900","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SUBTENENTE JAMMES","PSL"
"901","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CELIA BRAGA","MDB"
"902","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ALZENIR ARAÚJO","REDE"
"903","Eleições Gerais Estaduais 2018","AM","VICE-GOVERNADOR","ALDEMIR CAETANO","PC do B"
"904","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MARCIO CAIPIRA","PMB"
"905","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PR. GASPAR","PMN"
"906","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NEJMI AZIZ","PSD"
"907","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DOUGLAS PIU PIU","PMN"
"908","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","PROFESSOR ISAC SANTOS","PRP"
"909","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ELSO DENTINHO","PRP"
"910","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MIRO LUCENA","PSOL"
"911","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","EDSON CAMPOS","PSOL"
"912","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","REBECA QUEIROZ","PT"
"913","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","EDSIONEA PINHEIRO","PRP"
"914","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","VALDINO CBMAN","PPS"
"915","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","RONY DA PESCA","PMN"
"916","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LAURA TAVARES","DC"
"917","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PATRÍCIA POMPEU","PPS"
"918","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANTÔNIO MATOS","PHS"
"919","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SOCORRO OLIVEIRA","DC"
"920","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NATO DA PESCA","PODE"
"921","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","RITA SIQUEIRA","PSB"
"922","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANA CLAUDIA","PT"
"923","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ELIANA GUEDES","PODE"
"924","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. JÂNIO","PSL"
"925","Eleições Gerais Estaduais 2018","AM","SENADOR","HISSA ABRAHÃO","PDT"
"926","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","HELENA DIAS","DEM"
"927","Eleições Gerais Estaduais 2018","AM","SENADOR","ALFREDO NASCIMENTO","PR"
"928","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NONATO DE CARVALHO","PODE"
"929","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOAO CAMPELO","PV"
"930","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DALMIR SALAZAR","AVANTE"
"931","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","CINTIA FRAGA","PATRIOTA"
"932","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ODIMAR GUIMARÃES","PT"
"933","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROBSON ROBERTO","PDT"
"934","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR CAMPOS","PP"
"935","Eleições Gerais Estaduais 2018","AM","GOVERNADOR","WILSON LIMA","PSC"
"936","Eleições Gerais Estaduais 2018","AM","2º SUPLENTE","ANTONIO BARRETO","PR"
"937","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SILDOMAR ABTIBOL","PHS"
"938","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ABDALA","PODE"
"939","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DR. CLEVERSON REDIVO","PR"
"940","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CABO MACIEL","PR"
"941","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROSANA ROCHA","PODE"
"942","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","WANDERSON ROBINHO","PATRIOTA"
"943","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","RAIMUNDO SOBRINHO","SOLIDARIEDADE"
"944","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SILVANA VIEIRA","PSOL"
"945","Eleições Gerais Estaduais 2018","AM","VICE-GOVERNADOR","JORGE GUIMARÃES","PT"
"946","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARLY DA LIGA","PV"
"947","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","ARONE BENTES","PODE"
"948","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ALICE SOBRAL","REDE"
"949","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","KETLEN SOARES","PMN"
"950","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DILCE RIBEIRO","PSB"
"951","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ARLISSOM CARDOSO","PROS"
"952","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CHICO DURANS","REDE"
"953","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROGÉRIO SOARES","PSOL"
"954","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ENF. ZENEIDE REIS","DC"
"955","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MAGNUM GAGUINHO","MDB"
"956","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GEILSON DO MOTOTAXI","DC"
"957","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PEDRO MALTA ","PT"
"958","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SUZANE OLIVEIRA","PSB"
"959","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","VALERIA GANZAROLLI","PPS"
"960","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","TIAGO GONDIM","PDT"
"961","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARCIA SILVA","AVANTE"
"962","Eleições Gerais Estaduais 2018","AM","1º SUPLENTE","CARLOS ALBERTO","PRB"
"963","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JEFFERSON FONTES","DC"
"964","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","IVAN BRASIL","DC"
"965","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TURI SATERÉ","PSOL"
"966","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FABRICIO LIMA","PODE"
"967","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TOINHA","MDB"
"968","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","HENDRIK GADELHA","PDT"
"969","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SUSANA BRANDAO","SOLIDARIEDADE"
"970","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JEFFERSON PACHECO","PODE"
"971","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANINHA","MDB"
"972","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","TOINHO PINGUIM","PRTB"
"973","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CESAR DANTAS","PMN"
"974","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GUTO MONTEIRO","PMN"
"975","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CRISTINA SALES","PC do B"
"976","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LOURISVAL PEREIRA","PSOL"
"977","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MISSIONARIA LENE TAVARES","PPS"
"978","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","AUGUSTO FERRAZ","DEM"
"979","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOSE LUIS","PSD"
"980","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ENFERMEIRO FRAGATA","PDT"
"981","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARCÃO","PRP"
"982","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SANJAY ABREU","PC do B"
"983","Eleições Gerais Estaduais 2018","AM","2º SUPLENTE","JOANILSON MENDES","PC do B"
"984","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MISSIONÁRIO FRANÇOAR","PTC"
"985","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","PERPÉTUA TSUNI KUKAMI","PSOL"
"986","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","DELEGADO COSTA E SILVA","AVANTE"
"987","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FRANK CABECA","PV"
"988","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JADSON HONORIO","PPL"
"989","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","JAILENE COELHO","PSC"
"990","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MARLENE ALVES","DEM"
"991","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ANGELO CABEÇA","PRTB"
"992","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JESUS ALVES","PPS"
"993","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JB JEOVAM BARBOSA","PRP"
"994","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","GABRIEL MOTA","PSOL"
"995","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","CARLOS PORTTA","PSB"
"996","Eleições Gerais Estaduais 2018","AM","SENADOR","PLINIO VALERIO","PSDB"
"997","Eleições Gerais Estaduais 2018","AM","DEPUTADO FEDERAL","MARIO COSTA","PPL"
"998","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","LEOMAR CASTRO","REDE"
"999","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MATEUS SOARES NETO","PSL"
"1000","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","FABIO CUNHA","PSC"
"1001","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","SGT. MONTEIRO","PMN"
"1002","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ROSIVALDO CORDOVIL","PODE"
"1003","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","JOSIANE FROES","PHS"
"1004","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","MOACIR RAMOS DE LIMA","REDE"
"1005","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","PAULO HENRIQUE MARTINS","PODE"
"1006","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","WALDEMIR JOSE","PT"
"1007","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","ALISSANDRA DOS FEIRANTES","DEM"
"1008","Eleições Gerais Estaduais 2018","AM","DEPUTADO ESTADUAL","NOGUEIRA DO MULTIRÃO","PMN"
