"","screen_name","metricas","count"
"898","biacarter968","rts",7
"899","Joseane59487923","rts",1
"900","souzza_cesar","rts",0
"901","monsteerXone","rts",0
"902","femaidols","rts",0
"903","br_realitysshow","rts",1
"904","victorctiago","rts",0
"905","gabbtuita","rts",10
"906","goianacomenta","rts",2
"907","bruno_oliveir","rts",2
"908","ourcakemanug","rts",1
"909","tbzarctic","rts",0
"910","oovinee","rts",0
"911","carasbrasil","rts",1
"912","renatodartelli","rts",0
"913","F74V10_DANGER","rts",0
"914","Lf2dantas","rts",0
"915","Lulubernardes","rts",0
"916","fadearqueiro","rts",0
"917","JoGomes34829800","rts",0
"918","gabrielrcross","rts",1
"919","hugmelucco","rts",0
"920","DarkwingFat","rts",0
"921","karinasamille","rts",1
"922","lipexausto","rts",0
"923","bifedurodarita","rts",0
"924","Jussara81403665","rts",4
"925","MariaVcd","rts",1
"926","ROSIESBEAT","rts",0
"927","snowscharli","rts",0
"928","RogeriaPerson","rts",0
"929","AlineLage4","rts",103
"930","FVaidade","rts",1
"931","mamaartins","rts",4
"932","NayanaAlcantara","rts",0
"933","lemarquesa","rts",2
"934","AecioPaula","rts",2
"935","Me_Usa","rts",1
"936","brunabettt","rts",0
"937","mendbruu","rts",0
"938","AmandaZolaa","rts",0
"939","yoshida461","rts",0
"940","1amloner","rts",0
"941","sildomici","rts",0
"942","chaefect","rts",0
"943","trtswiftie","rts",0
"944","SiqueiraaAndre","rts",0
"945","ComentaLari_","rts",1
"946","ukekerida","rts",0
"947","_sarahrari","rts",0
"948","Graci_RJ","rts",0
"949","theycallmeww","rts",1
"950","artemiomesquita","rts",0
"951","comentabrasi1","rts",0
"952","needlarx","rts",4
"953","livia_diniz_","rts",7
"954","AlineFranaWally","rts",0
"955","yejirude","rts",0
"956","crazydestimati1","rts",0
"957","JulianaCFLeite","rts",0
"958","fvsbryant","rts",0
"959","JulyMilenadd","rts",0
"960","horanxgeller","rts",0
"961","exawstiva","rts",0
"962","tuitarealitys_","rts",1
"963","guriamarvel","rts",10
"964","nemirtf","rts",0
"965","brunodalto_","rts",0
"966","Mingi_jk","rts",0
"967","AlanMoraiz","rts",0
"968","karlamalmeid","rts",29
"969","albammmmmmm","rts",0
"970","k_luziani","rts",0
"971","spiderwiser","rts",0
"972","natalia_acdc","rts",0
"973","reflexoesecia","rts",1
"974","Nnise_Rrose","rts",0
"975","Anaborboletando","rts",1
"976","rickazgx","rts",0
"977","GDiabinha","rts",0
"978","poliana_machado","rts",0
"979","hejrare","rts",0
"980","NataliesaluN","rts",0
"981","LuccaSz33","rts",0
"982","nozue","rts",6
"983","clara_mellos","rts",16
"984","rodeinodrone","rts",0
"985","toothlesstuff","rts",0
"986","Mlanie96819335","rts",1
"987","priincessbeaa","rts",1
"988","JanessaIS_","rts",0
"989","loilce","rts",0
"990","darivsg","rts",1
"991","crissoaressp","rts",0
"992","C4VALCANTI","rts",0
"993","onlyrime","rts",0
"994","seggan","rts",0
"995","kieferBruno_","rts",0
"996","silvia_cst","rts",0
"997","patricia_elisss","rts",7
"998","comentsmia","rts",1
"999","AdivinhaBBB","rts",70
"1000","RaphaelRochac","rts",0
"1001","Juliana65533730","rts",0
"1002","Gtanitta","rts",0
"1003","QGJULIETTEFREIR","rts",80
"1004","Tata_Almeida","rts",6
"1005","patienceforall_","rts",1
"1006","vitorbertoldo","rts",0
"1007","_pedrooheenriq","rts",0
"1008","JohnLorenzeto","rts",1
"1009","ostrowertido","rts",0
"1010","fkdogST","rts",0
"1011","paolaflx","rts",0
"1012","Kukuniss","rts",0
"1013","Amendoadas","rts",1
"1014","Lady_GagaCharts","rts",0
"1015","YasminR86220862","rts",0
"1016","pedropatricio","rts",3
"1017","marianadore","rts",1
"1018","tropicalhead_s","rts",0
"1019","JesusKariane","rts",0
"1020","PSOLNoToFascism","rts",0
"1021","LeniOlivert","rts",1
"1022","ryuIips","rts",0
"1023","Carolinereal_","rts",0
"1024","luccazmelo","rts",1
"1025","angelllmelo","rts",0
"1026","BadSterella7","rts",0
"1027","whotheuss","rts",0
"1028","eduardoalcn","rts",0
"1029","acciolvgod","rts",0
"1030","fabiolanborges","rts",1
"1031","Anapaula_ssl","rts",0
"1032","Liz_ns27","rts",4
"1033","Rozivanee","rts",0
"1034","miguielly","rts",0
"1035","raissafolly","rts",1
"1036","alienadadobbb","rts",0
"1037","PiComenta_","rts",5
"1038","tay_konker","rts",0
"1039","luiz_blurryface","rts",0
"1040","Eucarioca5","rts",21
"1041","Mi316535106","rts",0
"1042","iarinha1914","rts",0
"1043","Clariss61928418","rts",3
"1044","GirafaPijama","rts",0
"1045","guaralindo","rts",0
"1046","letterby2h","rts",0
"1047","JackieZoso","rts",0
"1048","lindinha909","rts",0
"1049","louierebels","rts",0
"1050","koopiano","rts",0
"1051","Nicoli29291463","rts",0
"1052","AnnabbbSC","rts",0
"1053","malideia","rts",0
"1054","TeamGiovanneBR","rts",99
"1055","gustavo_ev","rts",0
"1056","oliivra","rts",0
"1057","bbartjwoo","rts",0
"1058","pieceofleo","rts",1
"1059","nehpucivi","rts",1
"1060","rodrigclau","rts",0
"1061","fdantas_neto","rts",0
"1062","taticrf_","rts",0
"1063","MeriellyDantas","rts",11
"1064","JennyPhilo32","rts",0
"1065","Pat_Carvalho_","rts",2
"1066","ddza_comenta","rts",0
"1067","bettasoares","rts",0
"1068","PatyRealista","rts",0
"1069","cecijenner","rts",1
"1070","altairsilveira","rts",0
"1071","poxalalazinha","rts",0
"1072","Kiss4mika","rts",0
"1073","observatoriobbb","rts",0
"1074","thcpaintedlady","rts",0
"1075","juliettefc_bbb","rts",0
"1076","Divas__Divas","rts",1
"1077","VulgoDiegoMaia","rts",0
"1078","betedamas","rts",0
"1079","enther_music","rts",0
"1080","TaGravadoBrasil","rts",20
"1081","Bbbzete2","rts",0
"1082","hady_jam","rts",0
"1083","eudayane0","rts",0
"1084","Leeana125","rts",0
"1085","OJeFiMaLMeiDa","rts",0
"1086","NY_Watcher","rts",0
"1087","ubetheworld","rts",0
"1088","eusoueducada","rts",0
"1089","jef_or","rts",0
"1090","desconhecidafla","rts",0
"1091","AC21847436","rts",0
"1092","OliviaCastel10","rts",5
"1093","BrunaFrezarin","rts",0
"1094","thlmonsta","rts",0
"1095","Vivianbipolar","rts",0
"1096","amandazuk2","rts",0
"1097","pinkgirlreal","rts",0
"1098","BielRenov","rts",0
"1099","gilnogueiraofc","rts",798
"1100","LauraBernardees","rts",0
"1101","yeonhovr","rts",0
"1102","webdivaadri","rts",0
"1103","tuitamanurb","rts",0
"1104","buslvv","rts",0
"1105","lagunasanti","rts",0
"1106","pa_","rts",1
"1107","stealggukheart","rts",3
"1108","starkergeist","rts",2
"1109","SamuSCCP","rts",0
"1110","rodmendes5050","rts",1
"1111","hugoquintilyano","rts",0
"1112","Beatriz56666355","rts",0
"1113","shirley1526","rts",0
"1114","barroswcb","rts",2
"1115","thaymariia","rts",0
"1116","RichThePapi","rts",23
"1117","faerieloaf","rts",0
"1118","rodrigobrittas","rts",0
"1119","AndreiaAires23","rts",6
"1120","estressanaum","rts",0
"1121","EuRubs","rts",0
"1122","realitydasfofoc","rts",13
"1123","gumeconta","rts",0
"1124","carmensvirginia","rts",1
"1125","aninha_jasmin","rts",0
"1126","camillehtinha","rts",0
"1127","laiscoment","rts",32
"1128","Gabii_teless","rts",1
"1129","b3796a006e15447","rts",0
"1130","seulmilkie","rts",0
"1131","maiegues","rts",0
"1132","mantasdetrico","rts",0
"1133","flamarcin1","rts",0
"1134","kittygabe","rts",0
"1135","LivieFixer","rts",0
"1136","lucaocoments","rts",0
"1137","fabineves","rts",0
"1138","lebarata","rts",0
"1139","RealitySibs","rts",3
"1140","AlexLucena","rts",4
"1141","shirley4p","rts",7
"1142","arianna543","rts",0
"1143","amauryrodry","rts",0
"1144","Juju62735270","rts",0
"1145","franzinha_ts","rts",0
"1146","EvertonNarciso","rts",0
"1147","AnnaRod39023448","rts",1
"1148","aninhawj","rts",0
"1149","desistideserpop","rts",1
"1150","Faloubbb20","rts",0
"1151","peperonealone","rts",0
"1152","SohComentando","rts",0
"1153","queenofchaoos","rts",0
"1154","EuRespiro_VC","rts",0
"1155","mecomunistar","rts",0
"1156","gabipelli","rts",0
"1157","agabriellac","rts",5
"1158","FernandoVicent","rts",0
"1159","TininhaTita","rts",0
"1160","caroline_dietze","rts",0
"1161","odiariodebrunaj","rts",0
"1162","angellohunter","rts",0
"1163","dedoamarelu","rts",1
"1164","LineComentaa","rts",6
"1165","papporetoo","rts",0
"1166","SimoniMussel","rts",0
"1167","lumounn","rts",0
"1168","LUNAGARD3N","rts",0
"1169","bruniinbarros93","rts",0
"1170","cdlffo","rts",1
"1171","Lucardlocker","rts",0
"1172","douglasscjr","rts",0
"1173","LilianFiori","rts",0
"1174","PedroSgarbi_","rts",0
"1175","monimarrie","rts",1
"1176","danwarbler","rts",0
"1177","jhspie","rts",0
"1178","i4hiirai","rts",0
"1179","ThaisDaSilvaAn2","rts",0
"1180","gabiiviee","rts",4
"1181","Rayaneliira","rts",0
"1182","kaiquevlima","rts",0
"1183","themenezes_ca","rts",1
"1184","marilson100tim","rts",0
"1185","stylescoolway","rts",3
"1186","amorleide","rts",1
"1187","renatokwq","rts",1
"1188","Deby_Roseira","rts",0
"1189","Jeehmachado18","rts",0
"1190","Lucas31437179","rts",0
"1191","issogabriel","rts",0
"1192","diarmandoo","rts",0
"1193","joaosarti","rts",7
"1194","withmartinezz","rts",0
"1195","BnoruMTG","rts",0
"1196","ims_ara","rts",14
"1197","JoiceSo12695192","rts",0
"1198","Janne47881907","rts",1
"1199","basculhete","rts",0
"1200","eryckmllo","rts",0
"1201","suyyany","rts",3
"1202","MachadoJeyson","rts",3
"1203","Kwsoflin","rts",0
"1204","AndriaS91386310","rts",0
"1205","LandonAndyBlack","rts",0
"1206","JessieGrey12","rts",0
"1207","Wands_Ferreira","rts",0
"1208","pfvostyles","rts",0
"1209","GislaneAlbuque","rts",24
"1210","fabibrugmann","rts",0
"1211","AnnyGom46224972","rts",0
"1212","AnalyticsBbb","rts",0
"1213","lilithsj_","rts",17
"1214","_ka_ce","rts",1
"1215","adrianame","rts",0
"1216","relvarts","rts",1
"1217","14_arth","rts",0
"1218","eumarixd","rts",0
"1219","NathySahandra","rts",0
"1220","Limahmari","rts",1
"1221","allohagenz","rts",0
"1222","bbb_sariette","rts",4
"1223","jeicki1","rts",0
"1224","gabynds_","rts",0
"1225","TonyJazz5","rts",0
"1226","cademariah","rts",0
"1227","SuelenC80413815","rts",0
"1228","ContraKpln","rts",0
"1229","fechamentobiju","rts",1
"1230","Joetragalaxia","rts",0
"1231","FrancieleA24","rts",4
"1232","RayaneBing","rts",0
"1233","laraladislau","rts",1
"1234","bitedarlin","rts",0
"1235","aemiliussf","rts",1
"1236","andreramirestti","rts",0
"1237","jjpxj","rts",0
"1238","naswany","rts",0
"1239","milodevenusss","rts",3
"1240","vangiathu","rts",0
"1241","TwitaErika","rts",1
"1242","tuitalully","rts",2
"1243","ixi_hosana","rts",0
"1244","HBW4LLS","rts",1
"1245","heeey_johnny","rts",0
"1246","gmbvt_","rts",3
"1247","Sunoozao","rts",6
"1248","trendybbb","rts",3
"1249","sacoletta","rts",1
"1250","Gayam_turunen","rts",2
"1251","prisllay","rts",0
"1252","annavittoriagc","rts",1
"1253","better_calljess","rts",0
"1254","Edson76913055","rts",0
"1255","vickbba","rts",0
"1256","GreiceReis17","rts",0
"1257","SJaakee","rts",11
"1258","demonitter","rts",0
"1259","drssants","rts",0
"1260","clareiamor","rts",0
"1261","Juuoliveira17_","rts",0
"1262","sancrisrj","rts",0
"1263","imryours","rts",0
"1264","_mmcrf","rts",6
"1265","IaraCamilasal","rts",2
"1266","naninhasarolfo","rts",6
"1267","soluastar","rts",0
"1268","ROSESRAINS","rts",4
"1269","narinhacaroline","rts",0
"1270","GoogieHyuka","rts",1
"1271","Cristin64320675","rts",0
"1272","LucasRezzende","rts",0
"1273","laisefifi","rts",1
"1274","bridgerthon","rts",0
"1275","chok1ta","rts",1
"1276","triopeligroso","rts",0
"1277","NlsNubia","rts",0
"1278","iani22120111","rts",0
"1279","georgefrizzo","rts",0
"1280","SergioAndreuS","rts",0
"1281","leoziou","rts",2
"1282","ohenriquemoraes","rts",2
"1283","moreiraluiza_","rts",0
"1284","rilorique","rts",1
"1285","Barbizits","rts",0
"1286","eoquejadson_","rts",1
"1287","amiudinhos","rts",8
"1288","sempaciencia111","rts",0
"1289","septrev","rts",0
"1290","elanaoera","rts",1
"1291","3Oshobrien","rts",0
"1292","lulutorresz","rts",0
"1293","agmolena","rts",0
"1294","groselhices","rts",0
"1295","MMde1984","rts",1
"1296","M4thias_Oliveir","rts",0
"1297","douglascabraall","rts",9
"1298","FabiolaPalhares","rts",1
"1299","ata_tendii","rts",1
"1300","_debochada_ela","rts",0
"1301","Andress04731416","rts",0
"1302","bsbehh_","rts",0
"1303","Sterellaofc","rts",0
"1304","thay_pucca","rts",1
"1305","MarcioNonsense","rts",0
"1306","Ednaldo05935379","rts",1
"1307","daniele_miran","rts",0
"1308","ExpeditoSlav13","rts",0
"1309","areavip","rts",0
"1310","FCCaioeRodolfo1","rts",0
"1311","yoosthetic_","rts",0
"1312","hummels30","rts",0
"1313","Carlao_ER","rts",0
"1314","brkuriz","rts",2
"1315","AnaPaul70661129","rts",0
"1316","muyintensa_","rts",0
"1317","acatasilva","rts",1
"1318","babadookspinoz","rts",9
"1319","estagiariajk","rts",1
"1320","iryusafes","rts",0
"1321","Caprichodacarla","rts",0
"1322","trostes","rts",0
"1323","gabszei","rts",3
"1324","nadestigarribia","rts",0
"1325","karinacomenta","rts",787
"1326","NelsJunior","rts",3
"1327","JozedeGoes","rts",2
"1328","minadotwice","rts",0
"1329","easycabellx","rts",0
"1330","anyaprettybaby","rts",0
"1331","mileytinkywinky","rts",0
"1332","VazVera","rts",0
"1333","sovendomeme","rts",0
"1334","thigar6","rts",0
"1335","raiomara","rts",1
"1336","jaofromrio","rts",1
"1337","Carneirog1","rts",0
"1338","imandreyna","rts",1
"1339","Gabriel53684190","rts",0
"1340","washim_88","rts",0
"1341","FhernandaaRodri","rts",0
"1342","josi_mesquita","rts",0
"1343","DarioRenalt","rts",1
"1344","f4iryqu3en","rts",0
"1345","eucopas","rts",0
"1346","liviiiaaa","rts",0
"1347","patimelo20","rts",0
"1348","bad_girls00","rts",0
"1349","Viniciobrasil2","rts",0
"1350","nixiehl","rts",0
"1351","Maia77836784","rts",0
"1352","BbbDona","rts",0
"1353","4RGENTS","rts",0
"1354","alinebraganca01","rts",0
"1355","lucascampeao4","rts",0
"1356","laurzfeId","rts",0
"1357","KenSensato","rts",0
"1358","halleyzhang_","rts",0
"1359","realitysim_","rts",0
"1360","Renathuu","rts",0
"1361","tamaragavilan","rts",0
"1362","JadeRachid1","rts",0
"1363","bbb21flopado","rts",2
"1364","advdanniel","rts",0
"1365","Sweetsix6six1","rts",0
"1366","rafael_stauros","rts",0
"1367","hankersolo","rts",1
"1368","bangtanyonce_","rts",1
"1369","AriArraes","rts",1
"1370","BjuSouza","rts",0
"1371","EuNaoSouCapaz","rts",92
"1372","sweetpublish","rts",0
"1373","_joaosilva","rts",0
"1374","comentomesmooo","rts",2
"1375","ve1ri","rts",4
"1376","AlvarezThaianny","rts",1
"1377","wellesaraujo","rts",0
"1378","KaDiquee","rts",0
"1379","ReplyLara","rts",2
"1380","feeIspwcial","rts",0
"1381","viviannns2","rts",0
"1382","retuitandoa","rts",0
"1383","joaoalvessn","rts",0
"1384","Diiidionizio","rts",0
"1385","JR_1337","rts",0
"1386","hudson_SEP","rts",1
"1387","PedroCeu_","rts",0
"1388","bbbcomentam","rts",4
"1389","Rafaaraujjo","rts",2
"1390","BadBadHenry","rts",0
"1391","LexieBeecham","rts",0
"1392","_loloisa_","rts",0
"1393","LucasComenta_","rts",11
"1394","lostcac2","rts",1
"1395","blackpnther","rts",0
"1396","byvantest","rts",0
"1397","Vecomenta","rts",0
"1398","_realityzando_","rts",0
"1399","NaahMellos2","rts",0
"1400","byllejow","rts",0
"1401","Vanessa61194978","rts",0
"1402","CAPRICHO","rts",0
"1403","ShanaMello","rts",0
"1404","Jacandrade6","rts",0
"1405","MiniDanvers","rts",0
"1406","JINS0ULLIE","rts",0
"1407","louiewich","rts",0
"1408","Bia47770609","rts",1
"1409","hkamarry","rts",0
"1410","IDaBro3","rts",1
"1411","lacasabbbr","rts",5
"1412","Gisele0007871","rts",0
"1413","Susubh2020","rts",0
"1414","taetaecause","rts",0
"1415","juflay","rts",43
"1416","rolealeatorio_","rts",23
"1417","flaviocosmo5","rts",0
"1418","BorboletaEncan2","rts",0
"1419","queenfaixapreta","rts",2
"1420","iury_se","rts",0
"1421","Dayane99811253","rts",1
"1422","Ramon_London","rts",1
"1423","JKT4LES","rts",0
"1424","seriesemcena","rts",1
"1425","LahSugio","rts",0
"1426","lucasbortollo","rts",0
"1427","verioliveira6","rts",0
"1428","Mari84876151","rts",0
"1429","re_lorenzzo","rts",0
"1430","JhennydaJuliett","rts",1
"1431","DRIMA70","rts",0
"1432","desportooficial","rts",0
"1433","dorea_tais","rts",1
"1434","Catcath4","rts",1
"1435","noneclose","rts",0
"1436","dudsmaria19","rts",1
"1437","lfavsjuliette","rts",0
"1438","folkloremalik","rts",0
"1439","gabiferreirads","rts",1
"1440","Bbb20A","rts",0
"1441","heyheyheyk4ty","rts",0
"1442","BlackSheep3283","rts",2
"1443","gustavoblancooc","rts",0
"1444","comentatati","rts",18
"1445","nica33784131","rts",0
"1446","louiechapel","rts",0
"1447","camila53670389","rts",1
"1448","Rbd_Meu_Amor","rts",2
"1449","Eupriscily","rts",17
"1450","SISI_coments","rts",1
"1451","rosnamais","rts",1
"1452","ccchromatica","rts",0
"1453","NoaSipolatti","rts",0
"1454","fersonuel","rts",0
"1455","tallisonator","rts",0
"1456","AndyS1lva","rts",0
"1457","_LucasGregorioo","rts",2
"1458","JehGvl","rts",0
"1459","web_massa","rts",0
"1460","vivigiovannaa","rts",0
"1461","_noticializando","rts",1
"1462","hsicon","rts",0
"1463","comentabbbdezoi","rts",0
"1464","GuGaSampaio_","rts",1
"1465","haikyuu4u","rts",0
"1466","romullomnzs21","rts",0
"1467","reecomenta","rts",0
"1468","fentyofpop","rts",1
"1469","lovbstark","rts",0
"1470","SamukaSsouza","rts",3
"1471","BlogueiraEu","rts",0
"1472","MaddanMe","rts",2
"1473","phpelegrinelli","rts",0
"1474","susycoeur","rts",2
"1475","Kamilla2221","rts",0
"1476","aluap_17","rts",1
"1477","comentadri","rts",3
"1478","Biancacas7","rts",0
"1479","lenasininho","rts",8
"1480","Pollyanna2021","rts",10
"1481","Malu_luzes","rts",0
"1482","Yancamirella1","rts",9
"1483","__Carbonara_","rts",0
"1484","jphantoms_","rts",0
"1485","mandafrn","rts",0
"1486","wxhitneyh","rts",0
"1487","Fischer_2009","rts",0
"1488","fanbbb","rts",1
"1489","eucarooll__","rts",1
"1490","ellyson_santana","rts",1
"1491","euquediga","rts",1
"1492","NutriSena","rts",1
"1493","mrcll_","rts",0
"1494","JovensInternet","rts",0
"1495","Mcwilll3","rts",0
"1496","MundimMateus","rts",0
"1497","daniel_nasci7","rts",1
"1498","RBDNewsBrasil","rts",1
"1499","belamudainfo","rts",1
"1500","mapodegalocha","rts",63
"1501","URREAGUCC1","rts",0
"1502","RafaelM53541388","rts",1
"1503","kiraswarner","rts",1
"1504","SPIDERFOLK","rts",1
"1505","netopaiva","rts",0
"1506","zahirlu","rts",0
"1507","mariaeliindig","rts",0
"1508","bebruisa","rts",0
"1509","BBBComents21","rts",0
"1510","escolhasdaju","rts",3
"1511","Heloise02082952","rts",2
"1512","SI_GOMES46","rts",0
"1513","_Diogovds","rts",0
"1514","pireslip_","rts",0
"1515","allanjardim","rts",0
"1516","coutorayssa","rts",0
"1517","cynthyabto","rts",0
"1518","tuiteiitt","rts",0
"1519","ny_nha_","rts",0
"1520","omateusin","rts",0
"1521","Scarletmon","rts",0
"1522","perhonenjoalin","rts",0
"1523","loveminsi","rts",0
"1524","analuizafz","rts",0
"1525","aryaneoliveiira","rts",0
"1526","AraujoRodolfo","rts",0
"1527","karentreteira","rts",0
"1528","magraplus","rts",0
"1529","biatzgms","rts",0
"1530","G0OLAND","rts",1
"1531","Nessa_sv","rts",0
"1532","Achagass","rts",0
"1533","beloveddetroia","rts",0
"1534","Olhafofoquei","rts",17
"1535","kayosandroo","rts",0
"1536","Lopes__Anne","rts",1
"1537","mozart_comenta","rts",40
"1538","digosemedo","rts",0
"1539","Selmynha30","rts",0
"1540","JuuhFernandeez","rts",0
"1541","KYLEP0ETRY","rts",0
"1542","juaan_lucas","rts",6
"1543","eaibbzinho","rts",45
"1544","parabensbola","rts",0
"1545","_yasminbastos","rts",3
"1546","NoahCabeyoo","rts",0
"1547","Gabriel73246290","rts",1
"1548","sandrinhakarla5","rts",1
"1549","tvehumor9","rts",0
"1550","NojoTenho","rts",4
"1551","m_clarasantoss","rts",0
"1552","clairekyleck","rts",16
"1553","RealityShock3","rts",0
"1554","JuFrancez","rts",0
"1555","Mynetuitando","rts",0
"1556","MarcianaPupila","rts",0
"1557","jornaldoprior","rts",0
"1558","tuitannyy","rts",5
"1559","Bentestay","rts",0
"1560","Abiancatw","rts",0
"1561","powerdwards","rts",0
"1562","milenaesiqueira","rts",0
"1563","IL0V3SKZ","rts",0
"1564","SrtaPreta","rts",0
"1565","VolverteAOir","rts",2
"1566","jaquettsune","rts",0
"1567","_anaprodrigues","rts",0
"1568","ruiva85957246","rts",2
"1569","beabernardoo","rts",1
"1570","instabilizada","rts",1
"1571","chezmarina","rts",0
"1572","Kiqnetto","rts",0
"1573","EssaMetamorfose","rts",0
"1574","selx_lov","rts",0
"1575","KettyCarvalho_","rts",0
"1576","memoraveisf","rts",0
"1577","tuitathomaz","rts",0
"1578","MelloCampea","rts",0
"1579","Lalisadkie","rts",0
"1580","marqquinhos13","rts",1
"1581","NizetePricila","rts",1
"1582","Gaybsss","rts",0
"1583","goldenhartx","rts",0
"1584","lorelolfc","rts",0
